candidate_id,previous_period,period,provider,provider_name,code_a,code_b,before_a,after_a,change_a,before_b,after_b,change_b,absolute_change_ratio,paired_net_change,target_code,target_change_share_national_pct,classification,disposition
RC359,2024-03,2024-04,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_100,C_300,1414,1338,-76,0,106,106,0.7169811320754716,30,C_100,0.017914514764153,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC360,2024-03,2024-04,NEY,PIONEER HEALTHCARE LIMITED,C_400,X06,296,255,-41,14,45,31,0.7560975609756098,-10,C_400,0.0175124616114027,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC361,2024-03,2024-04,NEY,PIONEER HEALTHCARE LIMITED,C_101,C_400,11,55,44,296,255,-41,0.9318181818181818,3,C_400,0.0175124616114027,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC362,2026-02,2026-03,NT343,SPIRE THAMES VALLEY HOSPITAL,C_110,C_160,306,449,143,98,0,-98,0.6853146853146853,45,C_110,0.0174815984782451,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC363,2024-04,2024-05,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_130,C_410,2987,3094,107,148,13,-135,0.7925925925925926,-28,C_130,0.0174427608467074,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC364,2024-04,2024-05,AY1,MEDEFER,C_301,C_410,1448,1381,-67,0,35,35,0.5223880597014925,-32,C_301,0.0171567434964418,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC365,2024-01,2024-02,AAH,TETBURY HOSPITAL TRUST LTD,C_100,C_130,107,35,-72,99,159,60,0.8333333333333334,-12,C_100,0.0170654126748612,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC366,2025-10,2025-11,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_100,C_170,1450,1515,65,41,4,-37,0.5692307692307692,28,C_100,0.0170481965630835,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC367,2024-11,2024-12,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_320,X06,1316,1246,-70,30,112,82,0.8536585365853658,12,C_320,0.0169510816000852,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC368,2026-04,2026-05,NT343,SPIRE THAMES VALLEY HOSPITAL,C_110,C_160,259,399,140,106,0,-106,0.7571428571428571,34,C_110,0.0169090294217111,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC369,2024-07,2024-08,RXF,MID YORKSHIRE TEACHING NHS TRUST,C_300,C_400,39,63,24,1892,1852,-40,0.6,-16,C_400,0.0169046703377975,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC370,2024-11,2024-12,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_120,X05,3303,3410,107,232,83,-149,0.7181208053691275,-42,C_120,0.0168933053567566,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC371,2025-07,2025-08,NEY,PIONEER HEALTHCARE LIMITED,C_400,X06,257,220,-37,31,53,22,0.5945945945945946,-15,C_400,0.0168845688730691,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC372,2025-05,2025-06,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_120,C_140,2784,2677,-107,23,91,68,0.6355140186915887,-39,C_120,0.0168260158510504,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC373,2024-06,2024-07,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_110,C_300,4986,4843,-143,51,187,136,0.951048951048951,-7,C_110,0.0168042144499792,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC374,2024-02,2024-03,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_320,X06,2998,2930,-68,127,202,75,0.9066666666666666,7,C_320,0.0167775299528255,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC375,2025-09,2025-10,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_110,X06,3827,3683,-144,25,176,151,0.9536423841059604,7,C_110,0.0167656694974257,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC376,2024-01,2024-02,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_110,C_300,4774,4915,141,236,0,-236,0.597457627118644,-95,C_110,0.0167388057752441,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC377,2025-11,2025-12,RPA,MEDWAY NHS FOUNDATION TRUST,C_110,X04,2689,2548,-141,24,133,109,0.7730496453900709,-32,C_110,0.0166991174338786,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC378,2025-05,2025-06,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,C_300,8005,7907,-98,20,131,111,0.8828828828828829,13,C_130,0.0165439655885515,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC379,2025-03,2025-04,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_301,C_430,2516,2452,-64,86,180,94,0.6808510638297872,30,C_301,0.0165368267379817,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC380,2024-02,2024-03,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_300,C_320,47,1,-46,2186,2253,67,0.6865671641791045,21,C_320,0.0165308015711663,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC381,2024-02,2024-03,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_320,C_430,2186,2253,67,142,18,-124,0.5403225806451613,-57,C_320,0.0165308015711663,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC382,2025-03,2025-04,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,C_130,X04,2012,2109,97,112,0,-112,0.8660714285714286,-15,C_130,0.01647869067459,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC383,2026-03,2026-04,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_400,C_430,800,834,34,33,13,-20,0.5882352941176471,14,C_400,0.0164522232276358,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC384,2025-12,2026-01,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_170,C_301,5,120,115,855,792,-63,0.5478260869565217,52,C_301,0.0164487855313349,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC385,2025-12,2026-01,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_301,X06,855,792,-63,42,75,33,0.5238095238095238,-30,C_301,0.0164487855313349,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC386,2024-04,2024-05,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_110,X02,0,137,137,905,818,-87,0.635036496350365,50,C_110,0.0163536982635237,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC387,2024-01,2024-02,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_400,X06,1064,1026,-38,35,55,20,0.5263157894736842,-18,C_400,0.0162559890485968,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC388,2024-12,2025-01,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_120,X06,2362,2259,-103,109,286,177,0.5819209039548022,74,C_120,0.0161535433503076,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC389,2024-01,2024-02,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_300,C_301,69,1,-68,3409,3472,63,0.9264705882352942,-5,C_301,0.0161352285824049,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC390,2024-01,2024-02,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_100,C_300,4029,4097,68,69,1,-68,1.0,0,C_100,0.0161173341929244,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC391,2026-03,2026-04,NT318,SPIRE NORWICH HOSPITAL,C_100,C_110,71,132,61,886,842,-44,0.7213114754098361,17,C_100,0.0159766165192976,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC392,2026-03,2026-04,NTP15,PRACTICE PLUS GROUP HOSPITAL - ILFORD,C_100,C_130,746,807,61,86,14,-72,0.8472222222222222,-11,C_100,0.0159766165192976,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC393,2025-01,2025-02,NT347,SPIRE FYLDE COAST HOSPITAL,C_100,X05,447,512,65,89,24,-65,1.0,0,C_100,0.0159454420567167,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC394,2025-12,2026-01,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_110,X04,12277,12144,-133,173,358,185,0.7189189189189189,52,C_110,0.0158945652537633,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC395,2024-06,2024-07,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,X06,189,93,-96,3041,3095,54,0.5625,-42,C_130,0.0158202033884898,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC396,2024-06,2024-07,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,X05,189,93,-96,6170,6324,154,0.6233766233766234,58,C_130,0.0158202033884898,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC397,2024-06,2024-07,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,X02,189,93,-96,9571,9729,158,0.6075949367088608,62,C_130,0.0158202033884898,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC398,2024-06,2024-07,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,C_502,189,93,-96,3540,3661,121,0.7933884297520661,25,C_130,0.0158202033884898,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC399,2024-06,2024-07,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,C_150,189,93,-96,3626,3687,61,0.6354166666666666,-35,C_130,0.0158202033884898,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC400,2024-06,2024-07,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,C_330,189,93,-96,5029,5155,126,0.7619047619047619,30,C_130,0.0158202033884898,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC401,2024-06,2024-07,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,C_301,189,93,-96,2735,2790,55,0.5729166666666666,-41,C_130,0.0158202033884898,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC402,2025-12,2026-01,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_130,X06,9641,9548,-93,147,223,76,0.8172043010752689,-17,C_130,0.0155874194440487,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC403,2024-01,2024-02,NT347,SPIRE FYLDE COAST HOSPITAL,C_120,X05,259,356,97,107,53,-54,0.5567010309278351,43,C_120,0.0154490579260037,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC404,2026-02,2026-03,NT316,SPIRE HARPENDEN HOSPITAL,C_100,C_120,177,119,-58,67,125,58,1.0,0,C_100,0.0154171672815812,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC405,2026-02,2026-03,NT316,SPIRE HARPENDEN HOSPITAL,C_100,X05,177,119,-58,32,86,54,0.9310344827586208,-4,C_100,0.0154171672815812,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC406,2024-05,2024-06,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,C_100,C_300,4742,4677,-65,63,110,47,0.7230769230769231,-18,C_100,0.0153400294528565,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC407,2025-11,2025-12,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,C_110,C_170,3414,3543,129,93,0,-93,0.7209302325581395,36,C_110,0.0152779159501442,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC408,2025-12,2026-01,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_320,C_430,2294,2236,-58,44,79,35,0.603448275862069,-23,C_320,0.0151167639699749,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC409,2024-09,2024-10,NEY,PIONEER HEALTHCARE LIMITED,C_120,C_150,358,262,-96,0,102,102,0.9411764705882352,6,C_120,0.0150553519423756,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC410,2024-09,2024-10,NEY,PIONEER HEALTHCARE LIMITED,C_120,X02,358,262,-96,71,129,58,0.6041666666666666,-38,C_120,0.0150553519423756,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC411,2025-08,2025-09,RCF,AIREDALE NHS FOUNDATION TRUST,C_400,C_430,869,836,-33,30,47,17,0.5151515151515151,-16,C_400,0.0150533023752286,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC412,2025-05,2025-06,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,C_120,X06,7726,7631,-95,230,353,123,0.7723577235772358,28,C_120,0.0149389860359793,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC413,2024-03,2024-04,NEY,PIONEER HEALTHCARE LIMITED,C_100,C_101,478,415,-63,11,55,44,0.6984126984126984,-19,C_100,0.0148501898702847,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC414,2025-12,2026-01,RRF,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST",C_120,X06,4743,4830,87,100,1,-99,0.8787878787878788,-12,C_120,0.0148041512882164,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC415,2025-11,2025-12,R1F,ISLE OF WIGHT NHS TRUST,C_130,X04,2424,2335,-89,21,73,52,0.5842696629213483,-37,C_130,0.0148039474975506,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC416,2024-05,2024-06,K8I4X,GLENDON WOOD HOSPITAL,C_130,C_301,712,622,-90,199,303,104,0.8653846153846154,14,C_130,0.0147474257549043,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC417,2025-06,2025-07,RJN,EAST CHESHIRE NHS TRUST,C_120,X06,1538,1630,92,163,10,-153,0.6013071895424836,-61,C_120,0.0146366297569046,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC418,2025-03,2025-04,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_100,C_101,370,312,-58,89,162,73,0.7945205479452054,15,C_100,0.0146094245901804,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC419,2025-02,2025-03,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_100,C_160,1159,1100,-59,46,76,30,0.5084745762711864,-29,C_100,0.014604466491413,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC420,2025-02,2025-03,NEY,PIONEER HEALTHCARE LIMITED,C_110,X02,191,68,-123,69,156,87,0.7073170731707317,-36,C_110,0.0145896050842994,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC421,2025-02,2025-03,NEY,PIONEER HEALTHCARE LIMITED,C_110,C_502,191,68,-123,869,1053,184,0.6684782608695652,61,C_110,0.0145896050842994,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC422,2026-01,2026-02,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_120,X06,4312,4397,85,174,84,-90,0.9444444444444444,-5,C_120,0.0144958678249717,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC423,2024-10,2024-11,NVC16,RENACRES HOSPITAL,C_100,C_120,435,376,-59,48,84,36,0.6101694915254238,-23,C_100,0.0144231004287816,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC424,2024-10,2024-11,RVJ,NORTH BRISTOL NHS TRUST,C_320,C_430,1723,1664,-59,124,214,90,0.6555555555555556,31,C_320,0.0143338872530441,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC425,2025-05,2025-06,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_100,C_300,1793,1737,-56,135,231,96,0.5833333333333334,40,C_100,0.0141776100093926,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC426,2025-03,2025-04,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,C_110,C_301,1277,1158,-119,170,261,91,0.7647058823529411,-28,C_110,0.014097521679382,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC427,2024-05,2024-06,NVC23,WOODLAND HOSPITAL,C_400,C_502,9,42,33,793,741,-52,0.6346153846153846,-19,C_400,0.0140931686567929,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC428,2024-07,2024-08,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_110,C_160,3279,3159,-120,222,358,136,0.8823529411764706,16,C_110,0.0140522791625778,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC429,2025-11,2025-12,NT412,DROITWICH SPA HOSPITAL,C_100,C_301,471,417,-54,100,165,65,0.8307692307692308,11,C_100,0.0140060381586728,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC430,2024-05,2024-06,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_100,C_502,707,649,-58,29,100,71,0.8169014084507042,13,C_100,0.0136880262810104,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC431,2025-02,2025-03,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,C_301,X06,333,387,54,77,6,-71,0.7605633802816901,-17,C_301,0.0136638984620523,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC432,2025-10,2025-11,NVC40,WOODTHORPE HOSPITAL,C_101,C_110,244,109,-135,2094,2209,115,0.8518518518518519,-20,C_110,0.0136028511576026,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC433,2024-04,2024-05,NT308,SPIRE GATWICK PARK HOSPITAL,C_100,C_110,36,93,57,392,302,-90,0.6333333333333333,-33,C_100,0.0134664225385387,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC434,2024-10,2024-11,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,C_300,3129,3051,-78,45,149,104,0.75,26,C_130,0.0133642882231493,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC435,2025-08,2025-09,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_110,X06,7088,6974,-114,4,97,93,0.8157894736842105,-21,C_110,0.0132424944677736,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC436,2024-11,2024-12,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_100,X03,887,941,54,79,0,-79,0.6835443037974683,-25,C_100,0.0132359429383793,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC437,2025-01,2025-02,NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,C_301,C_502,7,59,52,134,106,-28,0.5384615384615384,24,C_301,0.013191273465246,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
