period,sheet,row,code,p,n,band,official,linear_pN,difference
2026-05,Sub-ICB,391,C_430,0.5,879,9,9.16666666666667,9.166666666666666,-3.552713678800501e-15
2026-05,Sub-ICB,391,C_430,0.92,879,23,23.96,23.960000000000008,7.105427357601002e-15
2026-05,Sub-ICB,392,C_502,0.5,8377,15,15.1577380952381,15.157738095238095,-5.329070518200751e-15
2026-05,Sub-ICB,392,C_502,0.92,8377,44,44.740618556701,44.74061855670103,2.842170943040401e-14
2026-05,Sub-ICB,398,C_999,0.5,97603,12,12.3160317460317,12.316031746031745,4.618527782440651e-14
2026-05,Sub-ICB,398,C_999,0.92,97603,38,38.5982158273381,38.598215827338144,4.263256414560601e-14
2026-05,Sub-ICB,399,C_100,0.5,736,10,10.5833333333333,10.583333333333334,3.375077994860476e-14
2026-05,Sub-ICB,399,C_100,0.92,736,41,41.16,41.160000000000004,7.105427357601002e-15
2026-05,Sub-ICB,400,C_101,0.5,4489,9,9.33055555555556,9.330555555555556,-3.552713678800501e-15
2026-05,Sub-ICB,400,C_101,0.92,4489,30,30.8494117647059,30.849411764705884,-1.4210854715202004e-14
2026-05,Sub-ICB,401,C_110,0.5,10920,15,15.2147058823529,15.214705882352941,4.085620730620576e-14
2026-05,Sub-ICB,401,C_110,0.92,10920,39,39.2871794871795,39.28717948717948,-2.1316282072803006e-14
2026-05,Sub-ICB,402,C_120,0.5,5630,14,14.6114285714286,14.611428571428572,-2.842170943040401e-14
2026-05,Sub-ICB,402,C_120,0.92,5630,34,34.893670886076,34.89367088607595,-4.973799150320701e-14
2026-05,Sub-ICB,403,C_130,0.5,5489,8,8.27252252252252,8.272522522522522,1.7763568394002505e-15
2026-05,Sub-ICB,403,C_130,0.92,5489,25,25.0204651162791,25.020465116279073,-2.842170943040401e-14
2026-05,Sub-ICB,404,C_140,0.5,3678,13,13.2413793103448,13.241379310344827,2.6645352591003757e-14
2026-05,Sub-ICB,404,C_140,0.92,3678,31,31.4810256410256,31.481025641025646,4.618527782440651e-14
2026-05,Sub-ICB,405,C_150,0.5,159,10,10.2916666666667,10.291666666666666,-3.375077994860476e-14
2026-05,Sub-ICB,405,C_150,0.92,159,27,27.14,27.14,0.0
2026-05,Sub-ICB,406,C_160,0.5,228,11,11.2,11.2,0.0
2026-05,Sub-ICB,406,C_160,0.92,228,41,41.38,41.38000000000001,7.105427357601002e-15
2026-05,Sub-ICB,407,C_170,0.5,37,8,8.5,8.5,0.0
2026-05,Sub-ICB,407,C_170,0.92,37,17,17.04,17.04,0.0
2026-05,Sub-ICB,408,C_300,0.5,251,10,10.0714285714286,10.071428571428571,-2.842170943040401e-14
2026-05,Sub-ICB,408,C_300,0.92,251,19,19.9885714285714,19.98857142857143,2.842170943040401e-14
2026-05,Sub-ICB,409,C_301,0.5,5170,8,8.76073619631902,8.76073619631902,0.0
2026-05,Sub-ICB,409,C_301,0.92,5170,21,21.27,21.270000000000028,2.842170943040401e-14
2026-05,Sub-ICB,410,C_320,0.5,7458,10,10.9556451612903,10.955645161290322,2.1316282072803006e-14
2026-05,Sub-ICB,410,C_320,0.92,7458,30,30.6438888888889,30.643888888888895,-3.552713678800501e-15
2026-05,Sub-ICB,411,C_330,0.5,4792,10,10.9122807017544,10.912280701754385,-1.4210854715202004e-14
2026-05,Sub-ICB,411,C_330,0.92,4792,33,33.9793939393939,33.979393939393944,4.263256414560601e-14
2026-05,Sub-ICB,412,C_340,0.5,1247,8,8.47333333333333,8.473333333333333,3.552713678800501e-15
2026-05,Sub-ICB,412,C_340,0.92,1247,20,20.8685714285714,20.86857142857143,2.842170943040401e-14
2026-05,Sub-ICB,413,C_400,0.5,2031,10,10.1642857142857,10.164285714285715,1.4210854715202004e-14
2026-05,Sub-ICB,413,C_400,0.92,2031,30,30.3269565217391,30.32695652173913,3.197442310920451e-14
2026-05,Sub-ICB,414,C_410,0.5,1179,11,11.3815789473684,11.381578947368421,2.1316282072803006e-14
2026-05,Sub-ICB,414,C_410,0.92,1179,33,33.512,33.51200000000001,7.105427357601002e-15
2026-05,Sub-ICB,415,C_430,0.5,371,5,5.52083333333333,5.520833333333333,2.6645352591003757e-15
2026-05,Sub-ICB,415,C_430,0.92,371,20,20.16,20.159999999999997,-3.552713678800501e-15
2026-05,Sub-ICB,416,C_502,0.5,4571,12,12.1603260869565,12.160326086956522,2.1316282072803006e-14
2026-05,Sub-ICB,416,C_502,0.92,4571,34,34.6475471698113,34.64754716981133,3.552713678800501e-14
2026-05,Sub-ICB,422,C_999,0.5,77370,10,10.6165202108963,10.61652021089631,8.881784197001252e-15
2026-05,Sub-ICB,422,C_999,0.92,77370,32,32.5744623655914,32.57446236559141,7.105427357601002e-15
2026-05,Sub-ICB,423,C_100,0.5,2619,11,11.9470588235294,11.947058823529412,1.2434497875801753e-14
2026-05,Sub-ICB,423,C_100,0.92,2619,36,36.5942857142857,36.59428571428572,2.1316282072803006e-14
2026-05,Sub-ICB,424,C_101,0.5,2704,13,13.1875,13.1875,0.0
2026-05,Sub-ICB,424,C_101,0.92,2704,34,34.2066666666667,34.20666666666667,-2.842170943040401e-14
2026-05,Sub-ICB,425,C_110,0.5,9041,16,16.5162037037037,16.516203703703702,3.552713678800501e-15
2026-05,Sub-ICB,425,C_110,0.92,9041,46,46.1228169014085,46.12281690140847,-2.842170943040401e-14
2026-05,Sub-ICB,426,C_120,0.5,4166,9,9.5978835978836,9.597883597883598,-1.7763568394002505e-15
2026-05,Sub-ICB,426,C_120,0.92,4166,31,31.8906666666667,31.890666666666675,-2.4868995751603507e-14
2026-05,Sub-ICB,427,C_130,0.5,6967,7,7.66494845360825,7.664948453608248,-2.6645352591003757e-15
2026-05,Sub-ICB,427,C_130,0.92,6967,30,30.6878260869565,30.68782608695653,3.197442310920451e-14
2026-05,Sub-ICB,428,C_140,0.5,2520,10,10.4941176470588,10.494117647058824,2.3092638912203256e-14
2026-05,Sub-ICB,428,C_140,0.92,2520,31,31.1416666666667,31.14166666666667,-3.197442310920451e-14
2026-05,Sub-ICB,429,C_150,0.5,1133,12,12.5694444444444,12.569444444444445,4.440892098500626e-14
2026-05,Sub-ICB,429,C_150,0.92,1133,43,43.3353846153846,43.335384615384626,2.842170943040401e-14
2026-05,Sub-ICB,430,C_160,0.5,428,9,9.54545454545454,9.545454545454545,5.329070518200751e-15
2026-05,Sub-ICB,430,C_160,0.92,428,41,41.96,41.96,0.0
2026-05,Sub-ICB,431,C_170,0.5,160,16,16.3333333333333,16.333333333333332,3.197442310920451e-14
2026-05,Sub-ICB,431,C_170,0.92,160,46,46.0666666666667,46.06666666666667,-2.842170943040401e-14
2026-05,Sub-ICB,432,C_300,0.5,23,10,10.5,10.5,0.0
2026-05,Sub-ICB,432,C_300,0.92,23,38,38.16,38.16,0.0
2026-05,Sub-ICB,433,C_301,0.5,2883,5,5.76488095238095,5.7648809523809526,2.6645352591003757e-15
2026-05,Sub-ICB,433,C_301,0.92,2883,21,21.7446153846154,21.74461538461539,-1.0658141036401503e-14
2026-05,Sub-ICB,434,C_320,0.5,3930,13,13.4310344827586,13.431034482758621,2.1316282072803006e-14
2026-05,Sub-ICB,434,C_320,0.92,3930,38,38.9368421052632,38.93684210526317,-3.552713678800501e-14
2026-05,Sub-ICB,435,C_330,0.5,3797,5,5.72613065326633,5.726130653266331,8.881784197001252e-16
2026-05,Sub-ICB,435,C_330,0.92,3797,23,23.3847619047619,23.38476190476191,1.0658141036401503e-14
2026-05,Sub-ICB,436,C_340,0.5,1122,9,9.81081081081081,9.81081081081081,0.0
2026-05,Sub-ICB,436,C_340,0.92,1122,30,30.4711111111111,30.471111111111114,1.4210854715202004e-14
2026-05,Sub-ICB,437,C_400,0.5,1531,9,9.42142857142857,9.42142857142857,0.0
2026-05,Sub-ICB,437,C_400,0.92,1531,30,30.852,30.851999999999997,-3.552713678800501e-15
2026-05,Sub-ICB,438,C_410,0.5,809,5,5.70535714285714,5.705357142857143,3.552713678800501e-15
2026-05,Sub-ICB,438,C_410,0.92,809,17,17.4830769230769,17.48307692307693,2.842170943040401e-14
2026-05,Sub-ICB,439,C_430,0.5,346,6,6.6,6.6,0.0
2026-05,Sub-ICB,439,C_430,0.92,346,24,24.3866666666667,24.386666666666667,-3.197442310920451e-14
2026-05,Sub-ICB,440,C_502,0.5,4046,12,12.508064516129,12.508064516129032,3.197442310920451e-14
2026-05,Sub-ICB,440,C_502,0.92,4046,37,37.644,37.644000000000005,7.105427357601002e-15
2026-05,Sub-ICB,446,C_999,0.5,63322,9,9.72272924815298,9.722729248152977,-3.552713678800501e-15
2026-05,Sub-ICB,446,C_999,0.92,63322,34,34.7928225806452,34.79282258064517,-2.842170943040401e-14
2026-05,Sub-ICB,447,C_100,0.5,3410,12,12.8407079646018,12.84070796460177,-3.019806626980426e-14
2026-05,Sub-ICB,447,C_100,0.92,3410,37,37.2695652173913,37.26956521739132,1.4210854715202004e-14
2026-05,Sub-ICB,448,C_101,0.5,3685,14,14.1,14.1,0.0
2026-05,Sub-ICB,448,C_101,0.92,3685,45,45.0428571428572,45.04285714285715,-4.973799150320701e-14
2026-05,Sub-ICB,449,C_110,0.5,10698,12,12.531976744186,12.531976744186046,4.618527782440651e-14
2026-05,Sub-ICB,449,C_110,0.92,10698,43,43.0026666666667,43.00266666666666,-3.552713678800501e-14
2026-05,Sub-ICB,450,C_120,0.5,5887,15,15.0299539170507,15.02995391705069,-8.881784197001252e-15
2026-05,Sub-ICB,450,C_120,0.92,5887,43,43.7422222222222,43.74222222222222,1.4210854715202004e-14
2026-05,Sub-ICB,451,C_130,0.5,5293,8,8.35869565217391,8.358695652173912,1.7763568394002505e-15
2026-05,Sub-ICB,451,C_130,0.92,5293,27,27.7841509433962,27.784150943396234,3.552713678800501e-14
2026-05,Sub-ICB,452,C_140,0.5,4393,16,16.6991525423729,16.699152542372882,-1.7763568394002505e-14
2026-05,Sub-ICB,452,C_140,0.92,4393,46,46.0757446808511,46.075744680851074,-2.842170943040401e-14
2026-05,Sub-ICB,453,C_150,0.5,147,8,8.9,8.9,0.0
2026-05,Sub-ICB,453,C_150,0.92,147,28,28.12,28.120000000000005,3.552713678800501e-15
2026-05,Sub-ICB,454,C_160,0.5,337,9,9.39473684210526,9.394736842105264,3.552713678800501e-15
2026-05,Sub-ICB,454,C_160,0.92,337,38,38.3466666666667,38.34666666666667,-2.842170943040401e-14
2026-05,Sub-ICB,456,C_300,0.5,60,12,12.6666666666667,12.666666666666666,-3.375077994860476e-14
2026-05,Sub-ICB,456,C_300,0.92,60,30,30.0666666666667,30.066666666666666,-3.197442310920451e-14
2026-05,Sub-ICB,457,C_301,0.5,2472,10,10.1545454545455,10.154545454545454,-4.618527782440651e-14
2026-05,Sub-ICB,457,C_301,0.92,2472,30,30.2151724137931,30.215172413793113,1.4210854715202004e-14
2026-05,Sub-ICB,458,C_320,0.5,3551,12,12.9233870967742,12.923387096774194,-5.329070518200751e-15
2026-05,Sub-ICB,458,C_320,0.92,3551,34,34.2471428571429,34.24714285714286,-3.552713678800501e-14
2026-05,Sub-ICB,459,C_330,0.5,3121,8,8.52551020408163,8.525510204081632,1.7763568394002505e-15
2026-05,Sub-ICB,459,C_330,0.92,3121,34,34.7748837209302,34.774883720930234,3.552713678800501e-14
2026-05,Sub-ICB,460,C_340,0.5,1581,7,7.74375,7.74375,0.0
2026-05,Sub-ICB,460,C_340,0.92,1581,21,21.2346666666667,21.234666666666666,-3.552713678800501e-14
2026-05,Sub-ICB,461,C_400,0.5,1498,13,13.7179487179487,13.717948717948717,1.7763568394002505e-14
2026-05,Sub-ICB,461,C_400,0.92,1498,38,38.6975,38.697500000000005,7.105427357601002e-15
2026-05,Sub-ICB,462,C_410,0.5,1074,11,11.7058823529412,11.705882352941176,-2.4868995751603507e-14
2026-05,Sub-ICB,462,C_410,0.92,1074,38,38.4233333333333,38.42333333333334,4.263256414560601e-14
2026-05,Sub-ICB,463,C_430,0.5,704,9,9.1875,9.1875,0.0
2026-05,Sub-ICB,463,C_430,0.92,704,26,26.468,26.468000000000007,7.105427357601002e-15
2026-05,Sub-ICB,464,C_502,0.5,4268,14,14.4656488549618,14.465648854961833,3.197442310920451e-14
2026-05,Sub-ICB,464,C_502,0.92,4268,41,41.0825806451613,41.082580645161286,-1.4210854715202004e-14
2026-05,Sub-ICB,470,C_999,0.5,65636,11,11.8627537511033,11.862753751103266,-3.375077994860476e-14
2026-05,Sub-ICB,470,C_999,0.92,65636,39,39.256676056338,39.25667605633804,3.552713678800501e-14
2026-05,Sub-ICB,473,C_110,0.5,377,14,14.9615384615385,14.961538461538462,-3.907985046680551e-14
2026-05,Sub-ICB,473,C_110,0.92,377,34,34.768,34.76800000000001,7.105427357601002e-15
2026-05,Sub-ICB,474,C_120,0.5,1043,16,16.9117647058824,16.91176470588235,-4.973799150320701e-14
2026-05,Sub-ICB,474,C_120,0.92,1043,40,40.3858823529412,40.38588235294118,-2.1316282072803006e-14
2026-05,Sub-ICB,475,C_130,0.5,1460,10,10.3809523809524,10.380952380952381,-1.7763568394002505e-14
2026-05,Sub-ICB,475,C_130,0.92,1460,39,39.525,39.525000000000006,7.105427357601002e-15
2026-05,Sub-ICB,476,C_140,0.5,206,13,13.5,13.5,0.0
2026-05,Sub-ICB,476,C_140,0.92,206,32,32.13,32.13,0.0
2026-05,Sub-ICB,479,C_170,0.5,267,13,13.2894736842105,13.289473684210526,2.4868995751603507e-14
2026-05,Sub-ICB,479,C_170,0.92,267,28,28.964,28.964000000000002,3.552713678800501e-15
2026-05,Sub-ICB,481,C_301,0.5,284,4,4.93478260869565,4.934782608695652,2.6645352591003757e-15
2026-05,Sub-ICB,481,C_301,0.92,284,20,20.64,20.640000000000015,1.4210854715202004e-14
2026-05,Sub-ICB,482,C_320,0.5,1964,14,14.5576923076923,14.557692307692308,8.881784197001252e-15
2026-05,Sub-ICB,482,C_320,0.92,1964,41,41.7253333333333,41.72533333333334,3.552713678800501e-14
2026-05,Sub-ICB,483,C_330,0.5,198,6,6.88235294117647,6.882352941176471,8.881784197001252e-16
2026-05,Sub-ICB,483,C_330,0.92,198,22,22.16,22.159999999999997,-3.552713678800501e-15
2026-05,Sub-ICB,484,C_340,0.5,27,7,7.5,7.5,0.0
2026-05,Sub-ICB,484,C_340,0.92,27,29,29.92,29.92,0.0
2026-05,Sub-ICB,486,C_410,0.5,186,5,5.38888888888889,5.388888888888889,-8.881784197001252e-16
2026-05,Sub-ICB,486,C_410,0.92,186,17,17.824,17.824,0.0
2026-05,Sub-ICB,488,C_502,0.5,458,23,23.5833333333333,23.583333333333332,3.197442310920451e-14
2026-05,Sub-ICB,488,C_502,0.92,458,49,49.09,49.09,0.0
2026-05,Sub-ICB,494,C_999,0.5,12903,13,13.328125,13.328125,0.0
2026-05,Sub-ICB,494,C_999,0.92,12903,40,40.0543396226415,40.054339622641514,1.4210854715202004e-14
2026-05,Sub-ICB,495,C_100,0.5,32,12,12.5,12.5,0.0
2026-05,Sub-ICB,495,C_100,0.92,32,28,28.44,28.44,0.0
2026-05,Sub-ICB,496,C_101,0.5,52,10,10.6666666666667,10.666666666666666,-3.375077994860476e-14
2026-05,Sub-ICB,496,C_101,0.92,52,28,28.42,28.42,0.0
2026-05,Sub-ICB,497,C_110,0.5,118,15,15.3333333333333,15.333333333333334,3.375077994860476e-14
2026-05,Sub-ICB,497,C_110,0.92,118,44,44.14,44.14,0.0
2026-05,Sub-ICB,498,C_120,0.5,45,18,18.5,18.5,0.0
2026-05,Sub-ICB,498,C_120,0.92,45,45,45.4,45.4,0.0
2026-05,Sub-ICB,499,C_130,0.5,45,16,16.75,16.75,0.0
2026-05,Sub-ICB,499,C_130,0.92,45,30,30.4,30.4,0.0
2026-05,Sub-ICB,502,C_160,0.5,22,11,11.3333333333333,11.333333333333334,3.375077994860476e-14
2026-05,Sub-ICB,502,C_160,0.92,22,27,27.24,27.240000000000002,3.552713678800501e-15
2026-05,Sub-ICB,505,C_301,0.5,21,11,11.5,11.5,0.0
2026-05,Sub-ICB,505,C_301,0.92,21,36,36.32,36.32,0.0
2026-05,Sub-ICB,506,C_320,0.5,51,16,16.5,16.5,0.0
2026-05,Sub-ICB,506,C_320,0.92,51,35,35.46,35.46,0.0
2026-05,Sub-ICB,507,C_330,0.5,37,13,13.75,13.75,0.0
2026-05,Sub-ICB,507,C_330,0.92,37,42,42.04,42.04,0.0
2026-05,Sub-ICB,509,C_400,0.5,22,17,18,18.0,0.0
2026-05,Sub-ICB,509,C_400,0.92,22,36,36.62,36.620000000000005,7.105427357601002e-15
2026-05,Sub-ICB,518,C_999,0.5,554,13,13.3333333333333,13.333333333333334,3.375077994860476e-14
2026-05,Sub-ICB,518,C_999,0.92,554,36,36.17,36.17,0.0
2026-05,Sub-ICB,519,C_100,0.5,1243,11,11.2875,11.2875,0.0
2026-05,Sub-ICB,519,C_100,0.92,1243,32,32.12,32.12,0.0
2026-05,Sub-ICB,520,C_101,0.5,4852,8,8.58,8.58,0.0
2026-05,Sub-ICB,520,C_101,0.92,4852,28,28.6243137254902,28.6243137254902,0.0
2026-05,Sub-ICB,521,C_110,0.5,13178,10,10.4201312910284,10.420131291028447,4.796163466380676e-14
2026-05,Sub-ICB,521,C_110,0.92,13178,31,31.7862222222222,31.786222222222225,2.4868995751603507e-14
2026-05,Sub-ICB,522,C_120,0.5,4538,10,10.8343558282209,10.83435582822086,-4.085620730620576e-14
2026-05,Sub-ICB,522,C_120,0.92,4538,32,32.5502040816327,32.55020408163266,-4.263256414560601e-14
2026-05,Sub-ICB,523,C_130,0.5,7601,6,6.78791469194313,6.7879146919431275,-2.6645352591003757e-15
2026-05,Sub-ICB,523,C_130,0.92,7601,27,27.7406451612903,27.740645161290324,2.4868995751603507e-14
2026-05,Sub-ICB,524,C_140,0.5,5820,12,12.848,12.848,0.0
2026-05,Sub-ICB,524,C_140,0.92,5820,27,27.4474226804124,27.447422680412377,-2.4868995751603507e-14
2026-05,Sub-ICB,525,C_150,0.5,707,8,8.66129032258065,8.661290322580646,-3.552713678800501e-15
2026-05,Sub-ICB,525,C_150,0.92,707,29,29.296,29.296000000000003,3.552713678800501e-15
2026-05,Sub-ICB,526,C_160,0.5,2022,9,9.80555555555556,9.805555555555555,-5.329070518200751e-15
2026-05,Sub-ICB,526,C_160,0.92,2022,34,34.8657142857143,34.86571428571428,-1.4210854715202004e-14
2026-05,Sub-ICB,527,C_170,0.5,116,8,8.33333333333333,8.333333333333334,3.552713678800501e-15
2026-05,Sub-ICB,527,C_170,0.92,116,23,23.86,23.86,0.0
2026-05,Sub-ICB,529,C_301,0.5,1522,5,5.3953488372093,5.395348837209302,1.7763568394002505e-15
2026-05,Sub-ICB,529,C_301,0.92,1522,33,33.5133333333333,33.513333333333335,3.552713678800501e-14
2026-05,Sub-ICB,530,C_320,0.5,4833,13,13.1952054794521,13.195205479452055,-4.618527782440651e-14
2026-05,Sub-ICB,530,C_320,0.92,4833,35,35.9386046511628,35.938604651162805,7.105427357601002e-15
2026-05,Sub-ICB,531,C_330,0.5,4354,7,7.26373626373626,7.263736263736264,3.552713678800501e-15
2026-05,Sub-ICB,531,C_330,0.92,4354,25,25.5066666666667,25.50666666666668,-2.1316282072803006e-14
2026-05,Sub-ICB,532,C_340,0.5,1798,6,6.94736842105263,6.947368421052632,1.7763568394002505e-15
2026-05,Sub-ICB,532,C_340,0.92,1798,32,32.5507692307692,32.550769230769234,3.552713678800501e-14
2026-05,Sub-ICB,533,C_400,0.5,3781,13,13.2113402061856,13.211340206185566,-3.375077994860476e-14
2026-05,Sub-ICB,533,C_400,0.92,3781,33,33.7845454545455,33.78454545454545,-4.973799150320701e-14
2026-05,Sub-ICB,534,C_410,0.5,1651,9,9.68269230769231,9.682692307692308,-1.7763568394002505e-15
2026-05,Sub-ICB,534,C_410,0.92,1651,34,34.8815384615385,34.88153846153846,-3.552713678800501e-14
2026-05,Sub-ICB,535,C_430,0.5,276,5,5.72222222222222,5.722222222222222,2.6645352591003757e-15
2026-05,Sub-ICB,535,C_430,0.92,276,16,16.9325,16.9325,0.0
2026-05,Sub-ICB,536,C_502,0.5,8105,12,12.091796875,12.091796875,0.0
2026-05,Sub-ICB,536,C_502,0.92,8105,35,35.4068965517241,35.406896551724145,4.263256414560601e-14
2026-05,Sub-ICB,542,C_999,0.5,87242,10,10.0816395663957,10.081639566395664,-3.552713678800501e-14
2026-05,Sub-ICB,542,C_999,0.92,87242,32,32.5374069319641,32.53740693196406,-4.263256414560601e-14
2026-05,Sub-ICB,543,C_100,0.5,1583,14,14.0084745762712,14.008474576271187,-1.2434497875801753e-14
2026-05,Sub-ICB,543,C_100,0.92,1583,40,40.836,40.83600000000001,1.4210854715202004e-14
2026-05,Sub-ICB,544,C_101,0.5,6183,11,11.811797752809,11.811797752808989,-1.0658141036401503e-14
2026-05,Sub-ICB,544,C_101,0.92,6183,39,39.0647619047619,39.06476190476193,2.842170943040401e-14
2026-05,Sub-ICB,545,C_110,0.5,15543,16,16.6645408163265,16.664540816326532,3.197442310920451e-14
2026-05,Sub-ICB,545,C_110,0.92,15543,46,46.6289908256881,46.628990825688085,-1.4210854715202004e-14
2026-05,Sub-ICB,546,C_120,0.5,8124,13,13.9285714285714,13.928571428571429,2.842170943040401e-14
2026-05,Sub-ICB,546,C_120,0.92,8124,36,36.8544,36.8544,0.0
2026-05,Sub-ICB,547,C_130,0.5,14824,11,11.96,11.96,0.0
2026-05,Sub-ICB,547,C_130,0.92,14824,38,38.4338144329897,38.43381443298969,-7.105427357601002e-15
2026-05,Sub-ICB,548,C_140,0.5,3283,12,12.8238095238095,12.823809523809524,2.4868995751603507e-14
2026-05,Sub-ICB,548,C_140,0.92,3283,34,34.6147368421053,34.614736842105266,-3.552713678800501e-14
2026-05,Sub-ICB,549,C_150,0.5,983,14,14.8269230769231,14.826923076923077,-2.3092638912203256e-14
2026-05,Sub-ICB,549,C_150,0.92,983,43,43.67,43.67,0.0
2026-05,Sub-ICB,550,C_160,0.5,1988,10,10.8412698412698,10.841269841269842,4.263256414560601e-14
2026-05,Sub-ICB,550,C_160,0.92,1988,36,36.5685714285714,36.56857142857143,2.842170943040401e-14
2026-05,Sub-ICB,551,C_170,0.5,378,16,16.7777777777778,16.77777777777778,-2.1316282072803006e-14
2026-05,Sub-ICB,551,C_170,0.92,378,45,45.38,45.379999999999995,-7.105427357601002e-15
2026-05,Sub-ICB,552,C_300,0.5,144,12,12.6666666666667,12.666666666666666,-3.375077994860476e-14
2026-05,Sub-ICB,552,C_300,0.92,144,33,33.24,33.24000000000001,7.105427357601002e-15
2026-05,Sub-ICB,553,C_301,0.5,3886,9,9.01333333333333,9.013333333333334,3.552713678800501e-15
2026-05,Sub-ICB,553,C_301,0.92,3886,25,25.76,25.76000000000001,7.105427357601002e-15
2026-05,Sub-ICB,554,C_320,0.5,8637,14,14.9020833333333,14.902083333333334,3.375077994860476e-14
2026-05,Sub-ICB,554,C_320,0.92,8637,40,40.8875471698113,40.88754716981132,2.1316282072803006e-14
2026-05,Sub-ICB,555,C_330,0.5,7050,8,8.1767955801105,8.176795580110497,-3.552713678800501e-15
2026-05,Sub-ICB,555,C_330,0.92,7050,35,35.9866666666667,35.986666666666665,-3.552713678800501e-14
2026-05,Sub-ICB,556,C_340,0.5,3302,11,11.3086419753086,11.308641975308642,4.263256414560601e-14
2026-05,Sub-ICB,556,C_340,0.92,3302,34,34.4525714285714,34.45257142857143,2.842170943040401e-14
2026-05,Sub-ICB,557,C_400,0.5,3531,11,11.8730769230769,11.873076923076923,2.3092638912203256e-14
2026-05,Sub-ICB,557,C_400,0.92,3531,33,33.5974193548387,33.597419354838706,7.105427357601002e-15
2026-05,Sub-ICB,558,C_410,0.5,1070,8,8.375,8.375,0.0
2026-05,Sub-ICB,558,C_410,0.92,1070,23,23.775,23.775000000000006,7.105427357601002e-15
2026-05,Sub-ICB,559,C_430,0.5,377,8,8.3421052631579,8.342105263157896,-3.552713678800501e-15
2026-05,Sub-ICB,559,C_430,0.92,377,24,24.968,24.968000000000007,7.105427357601002e-15
2026-05,Sub-ICB,560,C_502,0.5,8049,13,13.9694835680751,13.969483568075118,1.7763568394002505e-14
2026-05,Sub-ICB,560,C_502,0.92,8049,41,41.8901587301587,41.89015873015873,2.842170943040401e-14
2026-05,Sub-ICB,566,C_999,0.5,115364,12,12.4798795510539,12.479879551053928,2.842170943040401e-14
2026-05,Sub-ICB,566,C_999,0.92,115364,38,38.9703688092729,38.97036880927293,2.842170943040401e-14
2026-05,Sub-ICB,567,C_100,0.5,9414,13,13.0292887029289,13.02928870292887,-3.019806626980426e-14
2026-05,Sub-ICB,567,C_100,0.92,9414,40,40.9973333333334,40.99733333333336,-4.263256414560601e-14
2026-05,Sub-ICB,568,C_101,0.5,7175,12,12.868029739777,12.86802973977695,-4.973799150320701e-14
2026-05,Sub-ICB,568,C_101,0.92,7175,40,40.5151515151515,40.515151515151516,1.4210854715202004e-14
2026-05,Sub-ICB,569,C_110,0.5,12799,14,14.5547945205479,14.554794520547945,4.618527782440651e-14
2026-05,Sub-ICB,569,C_110,0.92,12799,39,39.3954929577465,39.39549295774648,-2.1316282072803006e-14
2026-05,Sub-ICB,570,C_120,0.5,8393,15,15.2390510948905,15.239051094890511,1.0658141036401503e-14
2026-05,Sub-ICB,570,C_120,0.92,8393,40,40.8158904109589,40.81589041095891,7.105427357601002e-15
2026-05,Sub-ICB,571,C_130,0.5,8973,9,9.2755376344086,9.275537634408602,1.7763568394002505e-15
2026-05,Sub-ICB,571,C_130,0.92,8973,30,30.3206060606061,30.320606060606057,-4.263256414560601e-14
