period,provider,provider_name,code,total,source_file
2026-02,NT30A,SPIRE NOTTINGHAM HOSPITAL,C_999,744,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT30A,SPIRE NOTTINGHAM HOSPITAL,X05,1,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT312,SPIRE ALEXANDRA HOSPITAL,C_100,151,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT312,SPIRE ALEXANDRA HOSPITAL,C_110,244,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT312,SPIRE ALEXANDRA HOSPITAL,C_502,96,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT312,SPIRE ALEXANDRA HOSPITAL,C_999,1241,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT312,SPIRE ALEXANDRA HOSPITAL,X05,750,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT313,SPIRE WELLESLEY HOSPITAL,C_100,191,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT313,SPIRE WELLESLEY HOSPITAL,C_110,1141,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT313,SPIRE WELLESLEY HOSPITAL,C_160,1,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT313,SPIRE WELLESLEY HOSPITAL,C_999,1347,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT313,SPIRE WELLESLEY HOSPITAL,X05,14,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT314,SPIRE LONDON EAST,C_100,465,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT314,SPIRE LONDON EAST,C_110,964,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT314,SPIRE LONDON EAST,C_150,345,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT314,SPIRE LONDON EAST,C_160,45,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT314,SPIRE LONDON EAST,C_502,540,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT314,SPIRE LONDON EAST,C_999,2787,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT314,SPIRE LONDON EAST,X05,428,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT315,SPIRE BUSHEY HOSPITAL,C_100,283,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT315,SPIRE BUSHEY HOSPITAL,C_101,12,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT315,SPIRE BUSHEY HOSPITAL,C_110,593,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT315,SPIRE BUSHEY HOSPITAL,C_120,75,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT315,SPIRE BUSHEY HOSPITAL,C_301,28,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT315,SPIRE BUSHEY HOSPITAL,C_502,2,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT315,SPIRE BUSHEY HOSPITAL,C_999,1132,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT315,SPIRE BUSHEY HOSPITAL,X05,139,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT316,SPIRE HARPENDEN HOSPITAL,C_100,177,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT316,SPIRE HARPENDEN HOSPITAL,C_110,503,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT316,SPIRE HARPENDEN HOSPITAL,C_120,67,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT316,SPIRE HARPENDEN HOSPITAL,C_999,779,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT316,SPIRE HARPENDEN HOSPITAL,X05,32,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT317,SPIRE CAMBRIDGE LEA HOSPITAL,C_100,27,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT317,SPIRE CAMBRIDGE LEA HOSPITAL,C_110,217,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT317,SPIRE CAMBRIDGE LEA HOSPITAL,C_150,15,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT317,SPIRE CAMBRIDGE LEA HOSPITAL,C_999,260,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT317,SPIRE CAMBRIDGE LEA HOSPITAL,X05,1,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT318,SPIRE NORWICH HOSPITAL,C_100,28,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT318,SPIRE NORWICH HOSPITAL,C_110,611,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT318,SPIRE NORWICH HOSPITAL,C_999,639,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT319,SPIRE HARTSWOOD HOSPITAL,C_100,167,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT319,SPIRE HARTSWOOD HOSPITAL,C_110,1210,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT319,SPIRE HARTSWOOD HOSPITAL,C_999,1377,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT320,SPIRE PARKWAY HOSPITAL,C_100,191,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT320,SPIRE PARKWAY HOSPITAL,C_110,1062,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT320,SPIRE PARKWAY HOSPITAL,C_502,175,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT320,SPIRE PARKWAY HOSPITAL,C_999,1435,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT320,SPIRE PARKWAY HOSPITAL,X05,7,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT321,SPIRE LITTLE ASTON HOSPITAL,C_100,229,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT321,SPIRE LITTLE ASTON HOSPITAL,C_110,1095,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT321,SPIRE LITTLE ASTON HOSPITAL,C_502,149,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT321,SPIRE LITTLE ASTON HOSPITAL,C_999,1474,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT321,SPIRE LITTLE ASTON HOSPITAL,X05,1,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT322,SPIRE LEICESTER HOSPITAL,C_100,72,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT322,SPIRE LEICESTER HOSPITAL,C_110,1240,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT322,SPIRE LEICESTER HOSPITAL,C_999,1317,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT322,SPIRE LEICESTER HOSPITAL,X05,5,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT324,SPIRE CHESHIRE HOSPITAL,C_100,445,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT324,SPIRE CHESHIRE HOSPITAL,C_101,7,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT324,SPIRE CHESHIRE HOSPITAL,C_110,668,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT324,SPIRE CHESHIRE HOSPITAL,C_120,134,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT324,SPIRE CHESHIRE HOSPITAL,C_160,83,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT324,SPIRE CHESHIRE HOSPITAL,C_301,1,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT324,SPIRE CHESHIRE HOSPITAL,C_999,1338,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT325,SPIRE MURRAYFIELD HOSPITAL,C_100,226,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT325,SPIRE MURRAYFIELD HOSPITAL,C_101,72,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT325,SPIRE MURRAYFIELD HOSPITAL,C_110,522,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT325,SPIRE MURRAYFIELD HOSPITAL,C_999,912,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT325,SPIRE MURRAYFIELD HOSPITAL,X05,92,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT327,SPIRE MANCHESTER HOSPITAL,C_100,179,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT327,SPIRE MANCHESTER HOSPITAL,C_110,807,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT327,SPIRE MANCHESTER HOSPITAL,C_999,994,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT327,SPIRE MANCHESTER HOSPITAL,X05,8,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT332,SPIRE LEEDS HOSPITAL,C_100,181,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT332,SPIRE LEEDS HOSPITAL,C_110,586,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT332,SPIRE LEEDS HOSPITAL,C_160,156,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT332,SPIRE LEEDS HOSPITAL,C_999,925,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT332,SPIRE LEEDS HOSPITAL,X05,2,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT333,SPIRE WASHINGTON HOSPITAL,C_100,173,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT333,SPIRE WASHINGTON HOSPITAL,C_110,1368,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT333,SPIRE WASHINGTON HOSPITAL,C_150,55,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT333,SPIRE WASHINGTON HOSPITAL,C_999,1596,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT337,SPIRE LIVERPOOL HOSPITAL,C_100,802,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT337,SPIRE LIVERPOOL HOSPITAL,C_101,285,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT337,SPIRE LIVERPOOL HOSPITAL,C_110,1163,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT337,SPIRE LIVERPOOL HOSPITAL,C_120,432,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT337,SPIRE LIVERPOOL HOSPITAL,C_160,35,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT337,SPIRE LIVERPOOL HOSPITAL,C_301,81,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT337,SPIRE LIVERPOOL HOSPITAL,C_999,2857,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT337,SPIRE LIVERPOOL HOSPITAL,X05,59,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT339,SPIRE REGENCY HOSPITAL,C_100,402,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT339,SPIRE REGENCY HOSPITAL,C_101,70,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT339,SPIRE REGENCY HOSPITAL,C_110,892,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT339,SPIRE REGENCY HOSPITAL,C_120,4,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT339,SPIRE REGENCY HOSPITAL,C_150,34,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT339,SPIRE REGENCY HOSPITAL,C_999,1967,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT339,SPIRE REGENCY HOSPITAL,X05,565,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT343,SPIRE THAMES VALLEY HOSPITAL,C_100,57,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT343,SPIRE THAMES VALLEY HOSPITAL,C_110,306,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT343,SPIRE THAMES VALLEY HOSPITAL,C_160,98,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT343,SPIRE THAMES VALLEY HOSPITAL,C_999,462,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT343,SPIRE THAMES VALLEY HOSPITAL,X05,1,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT344,SPIRE DUNEDIN HOSPITAL,C_100,82,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT344,SPIRE DUNEDIN HOSPITAL,C_110,223,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT344,SPIRE DUNEDIN HOSPITAL,C_999,340,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT344,SPIRE DUNEDIN HOSPITAL,X05,35,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT345,SPIRE CLARE PARK HOSPITAL,C_100,96,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT345,SPIRE CLARE PARK HOSPITAL,C_101,13,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT345,SPIRE CLARE PARK HOSPITAL,C_110,295,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT345,SPIRE CLARE PARK HOSPITAL,C_120,16,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT345,SPIRE CLARE PARK HOSPITAL,C_502,1,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT345,SPIRE CLARE PARK HOSPITAL,C_999,488,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT345,SPIRE CLARE PARK HOSPITAL,X05,67,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT347,SPIRE FYLDE COAST HOSPITAL,C_100,668,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT347,SPIRE FYLDE COAST HOSPITAL,C_101,253,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT347,SPIRE FYLDE COAST HOSPITAL,C_110,3048,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT347,SPIRE FYLDE COAST HOSPITAL,C_120,93,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT347,SPIRE FYLDE COAST HOSPITAL,C_150,281,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT347,SPIRE FYLDE COAST HOSPITAL,C_301,5,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT347,SPIRE FYLDE COAST HOSPITAL,C_400,111,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT347,SPIRE FYLDE COAST HOSPITAL,C_502,357,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT347,SPIRE FYLDE COAST HOSPITAL,C_999,4981,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT347,SPIRE FYLDE COAST HOSPITAL,X05,165,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT348,SPIRE ELLAND HOSPITAL,C_100,278,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT348,SPIRE ELLAND HOSPITAL,C_101,63,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT348,SPIRE ELLAND HOSPITAL,C_110,913,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT348,SPIRE ELLAND HOSPITAL,C_502,71,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT348,SPIRE ELLAND HOSPITAL,C_999,1503,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT348,SPIRE ELLAND HOSPITAL,X05,178,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT350,SPIRE METHLEY PARK HOSPITAL,C_100,272,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT350,SPIRE METHLEY PARK HOSPITAL,C_101,26,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT350,SPIRE METHLEY PARK HOSPITAL,C_110,665,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT350,SPIRE METHLEY PARK HOSPITAL,C_150,12,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT350,SPIRE METHLEY PARK HOSPITAL,C_160,19,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT350,SPIRE METHLEY PARK HOSPITAL,C_999,994,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_100,442,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_101,23,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_110,1355,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_120,97,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_150,134,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_301,1,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_320,44,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_330,99,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_400,106,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_999,2635,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,X05,334,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT364,SPIRE MONTEFIORE HOSPITAL,C_100,153,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT364,SPIRE MONTEFIORE HOSPITAL,C_110,596,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT364,SPIRE MONTEFIORE HOSPITAL,C_999,751,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT364,SPIRE MONTEFIORE HOSPITAL,X05,2,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT3X3,SPIRE ST ANTHONY'S HOSPITAL,C_100,615,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT3X3,SPIRE ST ANTHONY'S HOSPITAL,C_110,96,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT3X3,SPIRE ST ANTHONY'S HOSPITAL,C_120,10,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT3X3,SPIRE ST ANTHONY'S HOSPITAL,C_150,28,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT3X3,SPIRE ST ANTHONY'S HOSPITAL,C_320,14,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT3X3,SPIRE ST ANTHONY'S HOSPITAL,C_400,2,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT3X3,SPIRE ST ANTHONY'S HOSPITAL,C_502,28,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT3X3,SPIRE ST ANTHONY'S HOSPITAL,C_999,930,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT3X3,SPIRE ST ANTHONY'S HOSPITAL,X05,137,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT401,ALEXANDRA HOSPITAL,C_100,296,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT401,ALEXANDRA HOSPITAL,C_110,592,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT401,ALEXANDRA HOSPITAL,C_301,34,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT401,ALEXANDRA HOSPITAL,C_999,922,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT402,BATH CLINIC,C_100,25,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT402,BATH CLINIC,C_110,471,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT402,BATH CLINIC,C_130,267,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT402,BATH CLINIC,C_301,9,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT402,BATH CLINIC,C_999,776,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT402,BATH CLINIC,X06,4,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT403,BEARDWOOD HOSPITAL,C_100,268,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT403,BEARDWOOD HOSPITAL,C_101,178,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT403,BEARDWOOD HOSPITAL,C_110,1382,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT403,BEARDWOOD HOSPITAL,C_120,90,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT403,BEARDWOOD HOSPITAL,C_150,39,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT403,BEARDWOOD HOSPITAL,C_301,80,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT403,BEARDWOOD HOSPITAL,C_502,258,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT403,BEARDWOOD HOSPITAL,C_999,2305,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT403,BEARDWOOD HOSPITAL,X06,10,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT404,BEAUMONT HOSPITAL,C_100,584,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT404,BEAUMONT HOSPITAL,C_101,263,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT404,BEAUMONT HOSPITAL,C_110,1194,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT404,BEAUMONT HOSPITAL,C_120,242,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT404,BEAUMONT HOSPITAL,C_301,105,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT404,BEAUMONT HOSPITAL,C_400,2,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT404,BEAUMONT HOSPITAL,C_502,553,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT404,BEAUMONT HOSPITAL,C_999,3149,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT404,BEAUMONT HOSPITAL,X06,206,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT405,BISHOPS WOOD HOSPITAL,C_100,57,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT405,BISHOPS WOOD HOSPITAL,C_101,155,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT405,BISHOPS WOOD HOSPITAL,C_110,245,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT405,BISHOPS WOOD HOSPITAL,C_130,25,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT405,BISHOPS WOOD HOSPITAL,C_301,20,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT405,BISHOPS WOOD HOSPITAL,C_502,68,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT405,BISHOPS WOOD HOSPITAL,C_999,573,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT405,BISHOPS WOOD HOSPITAL,X06,3,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT406,BLACKHEATH HOSPITAL,C_100,154,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT406,BLACKHEATH HOSPITAL,C_101,278,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT406,BLACKHEATH HOSPITAL,C_110,588,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT406,BLACKHEATH HOSPITAL,C_130,135,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT406,BLACKHEATH HOSPITAL,C_150,6,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT406,BLACKHEATH HOSPITAL,C_301,234,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT406,BLACKHEATH HOSPITAL,C_330,1,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT406,BLACKHEATH HOSPITAL,C_999,1541,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT406,BLACKHEATH HOSPITAL,X06,145,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT408,CHAUCER HOSPITAL,C_100,90,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT408,CHAUCER HOSPITAL,C_101,2,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT408,CHAUCER HOSPITAL,C_110,589,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT408,CHAUCER HOSPITAL,C_130,270,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT408,CHAUCER HOSPITAL,C_999,951,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT409,CHELSFIELD PARK HOSPITAL,C_100,124,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT409,CHELSFIELD PARK HOSPITAL,C_101,55,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT409,CHELSFIELD PARK HOSPITAL,C_110,324,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT409,CHELSFIELD PARK HOSPITAL,C_120,8,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT409,CHELSFIELD PARK HOSPITAL,C_150,5,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT409,CHELSFIELD PARK HOSPITAL,C_301,38,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT409,CHELSFIELD PARK HOSPITAL,C_999,765,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT409,CHELSFIELD PARK HOSPITAL,X06,211,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT410,CHILTERN HOSPITAL,C_100,42,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT410,CHILTERN HOSPITAL,C_101,39,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT410,CHILTERN HOSPITAL,C_110,300,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT410,CHILTERN HOSPITAL,C_301,25,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT410,CHILTERN HOSPITAL,C_320,1,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT410,CHILTERN HOSPITAL,C_999,412,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT410,CHILTERN HOSPITAL,X06,5,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT411,CLEMENTINE CHURCHILL HOSPITAL,C_100,317,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT411,CLEMENTINE CHURCHILL HOSPITAL,C_110,733,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT411,CLEMENTINE CHURCHILL HOSPITAL,C_120,482,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT411,CLEMENTINE CHURCHILL HOSPITAL,C_130,40,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT411,CLEMENTINE CHURCHILL HOSPITAL,C_301,191,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT411,CLEMENTINE CHURCHILL HOSPITAL,C_320,1,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT411,CLEMENTINE CHURCHILL HOSPITAL,C_502,195,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT411,CLEMENTINE CHURCHILL HOSPITAL,C_999,1964,202602-RTT-February2026-incomplete-pathways.csv
2026-02,NT411,CLEMENTINE CHURCHILL HOSPITAL,X06,5,202602-RTT-February2026-incomplete-pathways.csv
