period,part,kind,code,name,release,percentile,linear,lower_bound,midpoint,upper_bound,lower_minus_linear,midpoint_minus_linear
2025-06,Part_2,monthly,C_999,"England, all specialties",revised-or-established,92,41.8065441402,41,41.5,42,-0.806544140237,-0.306544140237
2025-06,Part_2,monthly,C_999,"England, all specialties",revised-or-established,95,46.80770382,46,46.5,47,-0.807703820015,-0.307703820015
2025-06,Part_2,monthly,C_100,General surgery,revised-or-established,50,13.4600250144,13,13.5,14,-0.460025014431,0.0399749855686
2025-06,Part_2,monthly,C_100,General surgery,revised-or-established,75,26.4003535541,26,26.5,27,-0.40035355415,0.0996464458504
2025-06,Part_2,monthly,C_100,General surgery,revised-or-established,92,42.5445710364,42,42.5,43,-0.544571036376,-0.0445710363761
2025-06,Part_2,monthly,C_100,General surgery,revised-or-established,95,47.3918234767,47,47.5,48,-0.391823476703,0.108176523297
2025-06,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,50,14.3790211038,14,14.5,15,-0.379021103824,0.120978896176
2025-06,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,75,27.8695617014,27,27.5,28,-0.869561701439,-0.369561701439
2025-06,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,92,43.0459579306,43,43.5,44,-0.0459579306424,0.454042069358
2025-06,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,95,47.9289033836,47,47.5,48,-0.928903383612,-0.428903383612
2025-06,Part_2,monthly,C_120,ENT,revised-or-established,50,17.2284260561,17,17.5,18,-0.228426056102,0.271573943898
2025-06,Part_2,monthly,C_120,ENT,revised-or-established,75,31.4478445157,31,31.5,32,-0.447844515662,0.0521554843378
2025-06,Part_2,monthly,C_120,ENT,revised-or-established,92,46.6947279629,46,46.5,47,-0.694727962885,-0.194727962885
2025-06,Part_2,monthly,C_120,ENT,revised-or-established,95,50.9689621726,50,50.5,51,-0.968962172648,-0.468962172648
2025-06,Part_2,monthly,C_130,Ophthalmology,revised-or-established,50,10.3338827484,10,10.5,11,-0.333882748368,0.166117251632
2025-06,Part_2,monthly,C_130,Ophthalmology,revised-or-established,75,20.3042311999,20,20.5,21,-0.304231199851,0.195768800149
2025-06,Part_2,monthly,C_130,Ophthalmology,revised-or-established,92,36.4551528491,36,36.5,37,-0.455152849107,0.0448471508926
2025-06,Part_2,monthly,C_130,Ophthalmology,revised-or-established,95,41.4500872296,41,41.5,42,-0.450087229588,0.0499127704117
2025-06,Part_2,monthly,C_301,Gastroenterology,revised-or-established,50,12.4977249313,12,12.5,13,-0.497724931319,0.00227506868132
2025-06,Part_2,monthly,C_301,Gastroenterology,revised-or-established,75,23.6644017369,23,23.5,24,-0.664401736893,-0.164401736893
2025-06,Part_2,monthly,C_301,Gastroenterology,revised-or-established,92,39.0968500688,39,39.5,40,-0.0968500687758,0.403149931224
2025-06,Part_2,monthly,C_301,Gastroenterology,revised-or-established,95,43.7278856826,43,43.5,44,-0.727885682575,-0.227885682575
2025-06,Part_2,monthly,C_320,Cardiology,revised-or-established,50,13.6879380462,13,13.5,14,-0.687938046206,-0.187938046206
2025-06,Part_2,monthly,C_320,Cardiology,revised-or-established,75,24.7368816185,24,24.5,25,-0.736881618461,-0.236881618461
2025-06,Part_2,monthly,C_320,Cardiology,revised-or-established,92,40.0269344609,40,40.5,41,-0.026934460888,0.473065539112
2025-06,Part_2,monthly,C_320,Cardiology,revised-or-established,95,44.7567078755,44,44.5,45,-0.756707875458,-0.256707875458
2025-06,Part_2,monthly,C_400,Neurology,revised-or-established,50,15.3528645833,15,15.5,16,-0.352864583333,0.147135416667
2025-06,Part_2,monthly,C_400,Neurology,revised-or-established,75,28.9051345816,28,28.5,29,-0.905134581627,-0.405134581627
2025-06,Part_2,monthly,C_400,Neurology,revised-or-established,92,43.7399091499,43,43.5,44,-0.739909149903,-0.239909149903
2025-06,Part_2,monthly,C_400,Neurology,revised-or-established,95,48.3018104777,48,48.5,49,-0.301810477658,0.198189522342
2025-07,Part_2,monthly,C_999,"England, all specialties",revised-or-established,50,13.0989688179,13,13.5,14,-0.0989688179403,0.40103118206
2025-07,Part_2,monthly,C_999,"England, all specialties",revised-or-established,75,25.4317197656,25,25.5,26,-0.431719765593,0.0682802344074
2025-07,Part_2,monthly,C_999,"England, all specialties",revised-or-established,92,41.7966761934,41,41.5,42,-0.79667619335,-0.29667619335
2025-07,Part_2,monthly,C_999,"England, all specialties",revised-or-established,95,46.3634806453,46,46.5,47,-0.36348064532,0.13651935468
2025-07,Part_2,monthly,C_100,General surgery,revised-or-established,50,13.0468390805,13,13.5,14,-0.0468390804598,0.45316091954
2025-07,Part_2,monthly,C_100,General surgery,revised-or-established,75,25.7467532468,25,25.5,26,-0.746753246753,-0.246753246753
2025-07,Part_2,monthly,C_100,General surgery,revised-or-established,92,42.4824666667,42,42.5,43,-0.482466666667,0.0175333333333
2025-07,Part_2,monthly,C_100,General surgery,revised-or-established,95,47.0952150797,47,47.5,48,-0.0952150797487,0.404784920251
2025-07,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,50,14.0227440283,14,14.5,15,-0.0227440283102,0.47725597169
2025-07,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,75,26.8918681061,26,26.5,27,-0.891868106078,-0.391868106078
2025-07,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,92,43.3526928281,43,43.5,44,-0.352692828146,0.147307171854
2025-07,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,95,47.8057993407,47,47.5,48,-0.80579934075,-0.30579934075
2025-07,Part_2,monthly,C_120,ENT,revised-or-established,50,17.6121896773,17,17.5,18,-0.612189677332,-0.112189677332
2025-07,Part_2,monthly,C_120,ENT,revised-or-established,75,30.9550537634,30,30.5,31,-0.955053763441,-0.455053763441
2025-07,Part_2,monthly,C_120,ENT,revised-or-established,92,45.9041441441,45,45.5,46,-0.904144144144,-0.404144144144
2025-07,Part_2,monthly,C_120,ENT,revised-or-established,95,50.6957526726,50,50.5,51,-0.695752672638,-0.195752672638
2025-07,Part_2,monthly,C_130,Ophthalmology,revised-or-established,50,10.2722630618,10,10.5,11,-0.272263061819,0.227736938181
2025-07,Part_2,monthly,C_130,Ophthalmology,revised-or-established,75,20.5486417199,20,20.5,21,-0.548641719888,-0.0486417198885
2025-07,Part_2,monthly,C_130,Ophthalmology,revised-or-established,92,36.0905709955,36,36.5,37,-0.0905709954522,0.409429004548
2025-07,Part_2,monthly,C_130,Ophthalmology,revised-or-established,95,41.1581859174,41,41.5,42,-0.158185917447,0.341814082553
2025-07,Part_2,monthly,C_301,Gastroenterology,revised-or-established,50,11.9295473954,11,11.5,12,-0.929547395389,-0.429547395389
2025-07,Part_2,monthly,C_301,Gastroenterology,revised-or-established,75,23.6613098324,23,23.5,24,-0.661309832383,-0.161309832383
2025-07,Part_2,monthly,C_301,Gastroenterology,revised-or-established,92,39.3253333333,39,39.5,40,-0.325333333333,0.174666666667
2025-07,Part_2,monthly,C_301,Gastroenterology,revised-or-established,95,43.779380531,43,43.5,44,-0.779380530973,-0.279380530973
2025-07,Part_2,monthly,C_320,Cardiology,revised-or-established,50,13.2874366591,13,13.5,14,-0.287436659095,0.212563340905
2025-07,Part_2,monthly,C_320,Cardiology,revised-or-established,75,24.6705621302,24,24.5,25,-0.670562130178,-0.170562130178
2025-07,Part_2,monthly,C_320,Cardiology,revised-or-established,92,39.84,39,39.5,40,-0.84,-0.34
2025-07,Part_2,monthly,C_320,Cardiology,revised-or-established,95,44.2146319569,44,44.5,45,-0.214631956912,0.285368043088
2025-07,Part_2,monthly,C_400,Neurology,revised-or-established,50,15.601671565,15,15.5,16,-0.601671565026,-0.101671565026
2025-07,Part_2,monthly,C_400,Neurology,revised-or-established,75,27.9257529281,27,27.5,28,-0.925752928054,-0.425752928054
2025-07,Part_2,monthly,C_400,Neurology,revised-or-established,92,43.5351191827,43,43.5,44,-0.535119182747,-0.0351191827469
2025-07,Part_2,monthly,C_400,Neurology,revised-or-established,95,47.8402173913,47,47.5,48,-0.840217391304,-0.340217391304
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,50,13.4515398551,13,13.5,14,-0.451539855072,0.0484601449275
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,75,25.9277511962,25,25.5,26,-0.927751196172,-0.427751196172
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,92,42.157048613,42,42.5,43,-0.157048613049,0.342951386951
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,95,46.7768515756,46,46.5,47,-0.776851575589,-0.276851575589
2025-08,Part_2,monthly,C_100,General surgery,revised-or-established,50,13.4276841171,13,13.5,14,-0.427684117125,0.0723158828749
2025-08,Part_2,monthly,C_100,General surgery,revised-or-established,75,26.1964967624,26,26.5,27,-0.196496762411,0.303503237589
2025-08,Part_2,monthly,C_100,General surgery,revised-or-established,92,42.7850944717,42,42.5,43,-0.785094471658,-0.285094471658
2025-08,Part_2,monthly,C_100,General surgery,revised-or-established,95,47.4674568966,47,47.5,48,-0.467456896552,0.0325431034483
2025-08,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,50,14.410060354,14,14.5,15,-0.410060353968,0.0899396460321
2025-08,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,75,27.2248671487,27,27.5,28,-0.224867148706,0.275132851294
2025-08,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,92,43.8581830151,43,43.5,44,-0.858183015142,-0.358183015142
2025-08,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,95,48.2907544836,48,48.5,49,-0.290754483612,0.209245516388
2025-08,Part_2,monthly,C_120,ENT,revised-or-established,50,17.9214560681,17,17.5,18,-0.921456068076,-0.421456068076
2025-08,Part_2,monthly,C_120,ENT,revised-or-established,75,31.0039560874,31,31.5,32,-0.00395608742953,0.49604391257
2025-08,Part_2,monthly,C_120,ENT,revised-or-established,92,46.3742487338,46,46.5,47,-0.374248733821,0.125751266179
2025-08,Part_2,monthly,C_120,ENT,revised-or-established,95,50.5499589828,50,50.5,51,-0.549958982773,-0.0499589827728
2025-08,Part_2,monthly,C_130,Ophthalmology,revised-or-established,50,10.6058934079,10,10.5,11,-0.605893407864,-0.105893407864
2025-08,Part_2,monthly,C_130,Ophthalmology,revised-or-established,75,21.0080013218,21,21.5,22,-0.00800132175226,0.491998678248
2025-08,Part_2,monthly,C_130,Ophthalmology,revised-or-established,92,36.1388014981,36,36.5,37,-0.138801498127,0.361198501873
2025-08,Part_2,monthly,C_130,Ophthalmology,revised-or-established,95,41.3407063197,41,41.5,42,-0.340706319703,0.159293680297
2025-08,Part_2,monthly,C_301,Gastroenterology,revised-or-established,50,12.3653449166,12,12.5,13,-0.365344916566,0.134655083434
2025-08,Part_2,monthly,C_301,Gastroenterology,revised-or-established,75,24.3093894101,24,24.5,25,-0.309389410081,0.190610589919
2025-08,Part_2,monthly,C_301,Gastroenterology,revised-or-established,92,40.0181978669,40,40.5,41,-0.0181978668628,0.481802133137
2025-08,Part_2,monthly,C_301,Gastroenterology,revised-or-established,95,44.6284953704,44,44.5,45,-0.62849537037,-0.12849537037
2025-08,Part_2,monthly,C_320,Cardiology,revised-or-established,50,13.6042503347,13,13.5,14,-0.604250334672,-0.104250334672
2025-08,Part_2,monthly,C_320,Cardiology,revised-or-established,75,25.3846355729,25,25.5,26,-0.384635572885,0.115364427115
2025-08,Part_2,monthly,C_320,Cardiology,revised-or-established,92,40.445819135,40,40.5,41,-0.445819134993,0.0541808650066
2025-08,Part_2,monthly,C_320,Cardiology,revised-or-established,95,44.7381290323,44,44.5,45,-0.738129032258,-0.238129032258
2025-08,Part_2,monthly,C_400,Neurology,revised-or-established,50,15.4243320933,15,15.5,16,-0.424332093338,0.0756679066622
2025-08,Part_2,monthly,C_400,Neurology,revised-or-established,75,28.2859068975,28,28.5,29,-0.285906897531,0.214093102469
2025-08,Part_2,monthly,C_400,Neurology,revised-or-established,92,43.8322303922,43,43.5,44,-0.832230392157,-0.332230392157
2025-08,Part_2,monthly,C_400,Neurology,revised-or-established,95,48.1380208333,48,48.5,49,-0.138020833333,0.361979166667
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,50,13.3579782006,13,13.5,14,-0.357978200639,0.142021799361
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,75,25.8475146373,25,25.5,26,-0.847514637301,-0.347514637301
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,92,41.8140699301,41,41.5,42,-0.81406993007,-0.31406993007
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,95,46.4143096184,46,46.5,47,-0.414309618394,0.0856903816059
2025-09,Part_2,monthly,C_100,General surgery,revised-or-established,50,13.3526457399,13,13.5,14,-0.35264573991,0.14735426009
2025-09,Part_2,monthly,C_100,General surgery,revised-or-established,75,25.9806009576,25,25.5,26,-0.98060095757,-0.48060095757
2025-09,Part_2,monthly,C_100,General surgery,revised-or-established,92,42.4357371226,42,42.5,43,-0.435737122558,0.0642628774423
2025-09,Part_2,monthly,C_100,General surgery,revised-or-established,95,47.1605086372,47,47.5,48,-0.160508637236,0.339491362764
2025-09,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,50,14.2083986942,14,14.5,15,-0.208398694196,0.291601305804
2025-09,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,75,26.8866658889,26,26.5,27,-0.886665888941,-0.386665888941
2025-09,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,92,43.5644382972,43,43.5,44,-0.564438297218,-0.0644382972184
2025-09,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,95,48.1480110497,48,48.5,49,-0.148011049724,0.351988950276
2025-09,Part_2,monthly,C_120,ENT,revised-or-established,50,17.4786058869,17,17.5,18,-0.478605886877,0.0213941131231
2025-09,Part_2,monthly,C_120,ENT,revised-or-established,75,30.957673628,30,30.5,31,-0.957673627975,-0.457673627975
2025-09,Part_2,monthly,C_120,ENT,revised-or-established,92,45.7681745885,45,45.5,46,-0.768174588496,-0.268174588496
2025-09,Part_2,monthly,C_120,ENT,revised-or-established,95,50.078144572,50,50.5,51,-0.078144572025,0.421855427975
2025-09,Part_2,monthly,C_130,Ophthalmology,revised-or-established,50,10.4370669174,10,10.5,11,-0.437066917442,0.0629330825579
2025-09,Part_2,monthly,C_130,Ophthalmology,revised-or-established,75,20.3999124666,20,20.5,21,-0.399912466599,0.100087533401
2025-09,Part_2,monthly,C_130,Ophthalmology,revised-or-established,92,34.7077482045,34,34.5,35,-0.707748204478,-0.207748204478
2025-09,Part_2,monthly,C_130,Ophthalmology,revised-or-established,95,40.4528347631,40,40.5,41,-0.452834763148,0.0471652368519
2025-09,Part_2,monthly,C_301,Gastroenterology,revised-or-established,50,12.2886200017,12,12.5,13,-0.288620001735,0.211379998265
2025-09,Part_2,monthly,C_301,Gastroenterology,revised-or-established,75,24.1322021484,24,24.5,25,-0.132202148438,0.367797851562
2025-09,Part_2,monthly,C_301,Gastroenterology,revised-or-established,92,38.9826355047,38,38.5,39,-0.982635504724,-0.482635504724
2025-09,Part_2,monthly,C_301,Gastroenterology,revised-or-established,95,44.1475254731,44,44.5,45,-0.147525473071,0.352474526929
2025-09,Part_2,monthly,C_320,Cardiology,revised-or-established,50,13.2644295302,13,13.5,14,-0.264429530201,0.235570469799
2025-09,Part_2,monthly,C_320,Cardiology,revised-or-established,75,25.2215415633,25,25.5,26,-0.221541563275,0.278458436725
2025-09,Part_2,monthly,C_320,Cardiology,revised-or-established,92,40.1400464962,40,40.5,41,-0.140046496181,0.359953503819
2025-09,Part_2,monthly,C_320,Cardiology,revised-or-established,95,44.5320392682,44,44.5,45,-0.532039268184,-0.0320392681838
2025-09,Part_2,monthly,C_400,Neurology,revised-or-established,50,15.1865723765,15,15.5,16,-0.186572376462,0.313427623538
2025-09,Part_2,monthly,C_400,Neurology,revised-or-established,75,27.8393710191,27,27.5,28,-0.839371019108,-0.339371019108
2025-09,Part_2,monthly,C_400,Neurology,revised-or-established,92,43.1173903002,43,43.5,44,-0.117390300231,0.382609699769
2025-09,Part_2,monthly,C_400,Neurology,revised-or-established,95,47.1791471049,47,47.5,48,-0.179147104851,0.320852895149
2025-10,Part_2,monthly,C_999,"England, all specialties",first-release,50,13.3110657894,13,13.5,14,-0.311065789405,0.188934210595
2025-10,Part_2,monthly,C_999,"England, all specialties",first-release,75,25.2771881407,25,25.5,26,-0.277188140672,0.222811859328
2025-10,Part_2,monthly,C_999,"England, all specialties",first-release,92,40.551395717,40,40.5,41,-0.551395716995,-0.0513957169946
2025-10,Part_2,monthly,C_999,"England, all specialties",first-release,95,46.0841068357,46,46.5,47,-0.084106835742,0.415893164258
2025-10,Part_2,monthly,C_100,General surgery,first-release,50,13.5227491343,13,13.5,14,-0.522749134282,-0.0227491342824
2025-10,Part_2,monthly,C_100,General surgery,first-release,75,25.6342727097,25,25.5,26,-0.634272709665,-0.134272709665
2025-10,Part_2,monthly,C_100,General surgery,first-release,92,41.3354526889,41,41.5,42,-0.335452688904,0.164547311096
2025-10,Part_2,monthly,C_100,General surgery,first-release,95,46.8881054131,46,46.5,47,-0.888105413105,-0.388105413105
2025-10,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,50,14.33586975,14,14.5,15,-0.335869750043,0.164130249957
2025-10,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,75,26.4852600075,26,26.5,27,-0.485260007482,0.0147399925178
2025-10,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,92,42.3568454683,42,42.5,43,-0.356845468303,0.143154531697
2025-10,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,95,48.0745127761,48,48.5,49,-0.0745127760935,0.425487223906
2025-10,Part_2,monthly,C_120,ENT,first-release,50,17.4490287821,17,17.5,18,-0.449028782079,0.0509712179215
2025-10,Part_2,monthly,C_120,ENT,first-release,75,31.0506412198,31,31.5,32,-0.0506412198324,0.449358780168
2025-10,Part_2,monthly,C_120,ENT,first-release,92,45.3392466181,45,45.5,46,-0.339246618106,0.160753381894
2025-10,Part_2,monthly,C_120,ENT,first-release,95,49.5655045421,49,49.5,50,-0.565504542107,-0.0655045421065
2025-10,Part_2,monthly,C_130,Ophthalmology,first-release,50,10.1414761831,10,10.5,11,-0.141476183072,0.358523816928
2025-10,Part_2,monthly,C_130,Ophthalmology,first-release,75,20.1618326731,20,20.5,21,-0.161832673081,0.338167326919
2025-10,Part_2,monthly,C_130,Ophthalmology,first-release,92,34.5923694293,34,34.5,35,-0.59236942932,-0.0923694293204
2025-10,Part_2,monthly,C_130,Ophthalmology,first-release,95,39.1282336791,39,39.5,40,-0.128233679073,0.371766320927
2025-10,Part_2,monthly,C_301,Gastroenterology,first-release,50,12.1655872571,12,12.5,13,-0.165587257133,0.334412742867
2025-10,Part_2,monthly,C_301,Gastroenterology,first-release,75,23.3513681592,23,23.5,24,-0.351368159204,0.148631840796
2025-10,Part_2,monthly,C_301,Gastroenterology,first-release,92,38.3198911194,38,38.5,39,-0.319891119428,0.180108880572
2025-10,Part_2,monthly,C_301,Gastroenterology,first-release,95,42.7839386189,42,42.5,43,-0.783938618926,-0.283938618926
2025-10,Part_2,monthly,C_320,Cardiology,first-release,50,13.1530188331,13,13.5,14,-0.153018833087,0.346981166913
2025-10,Part_2,monthly,C_320,Cardiology,first-release,75,24.4349186011,24,24.5,25,-0.434918601146,0.0650813988544
2025-10,Part_2,monthly,C_320,Cardiology,first-release,92,38.8916635279,38,38.5,39,-0.891663527935,-0.391663527935
2025-10,Part_2,monthly,C_320,Cardiology,first-release,95,43.6271715721,43,43.5,44,-0.627171572146,-0.127171572146
2025-10,Part_2,monthly,C_400,Neurology,first-release,50,15.0044132918,15,15.5,16,-0.00441329179647,0.495586708204
2025-10,Part_2,monthly,C_400,Neurology,first-release,75,27.3044513458,27,27.5,28,-0.304451345756,0.195548654244
2025-10,Part_2,monthly,C_400,Neurology,first-release,92,41.7028829847,41,41.5,42,-0.702882984737,-0.202882984737
2025-10,Part_2,monthly,C_400,Neurology,first-release,95,46.8835641399,46,46.5,47,-0.883564139942,-0.383564139942
2025-11,Part_2,monthly,C_999,"England, all specialties",first-release,50,12.8972515877,12,12.5,13,-0.897251587718,-0.397251587718
2025-11,Part_2,monthly,C_999,"England, all specialties",first-release,75,25.1160617835,25,25.5,26,-0.116061783462,0.383938216538
2025-11,Part_2,monthly,C_999,"England, all specialties",first-release,92,40.3595505188,40,40.5,41,-0.359550518779,0.140449481221
2025-11,Part_2,monthly,C_999,"England, all specialties",first-release,95,44.6961684683,44,44.5,45,-0.696168468303,-0.196168468303
2025-11,Part_2,monthly,C_100,General surgery,first-release,50,13.2521410579,13,13.5,14,-0.252141057935,0.247858942065
2025-11,Part_2,monthly,C_100,General surgery,first-release,75,25.6032990364,25,25.5,26,-0.60329903642,-0.10329903642
2025-11,Part_2,monthly,C_100,General surgery,first-release,92,41.3442603153,41,41.5,42,-0.34426031533,0.15573968467
2025-11,Part_2,monthly,C_100,General surgery,first-release,95,45.795214447,45,45.5,46,-0.795214446953,-0.295214446953
2025-11,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,50,14.1505255614,14,14.5,15,-0.150525561395,0.349474438605
2025-11,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,75,26.3017190132,26,26.5,27,-0.301719013177,0.198280986823
2025-11,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,92,42.0790534785,42,42.5,43,-0.0790534784666,0.420946521533
2025-11,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,95,46.6165570641,46,46.5,47,-0.616557064064,-0.116557064064
2025-11,Part_2,monthly,C_120,ENT,first-release,50,17.0616826156,17,17.5,18,-0.06168261563,0.43831738437
2025-11,Part_2,monthly,C_120,ENT,first-release,75,30.3272187822,30,30.5,31,-0.32721878225,0.17278121775
2025-11,Part_2,monthly,C_120,ENT,first-release,92,43.8412200913,43,43.5,44,-0.841220091324,-0.341220091324
2025-11,Part_2,monthly,C_120,ENT,first-release,95,47.9357551487,47,47.5,48,-0.935755148741,-0.435755148741
2025-11,Part_2,monthly,C_130,Ophthalmology,first-release,50,9.98463468172,9,9.5,10,-0.984634681718,-0.484634681718
2025-11,Part_2,monthly,C_130,Ophthalmology,first-release,75,20.2793705956,20,20.5,21,-0.279370595617,0.220629404383
2025-11,Part_2,monthly,C_130,Ophthalmology,first-release,92,34.7515444421,34,34.5,35,-0.75154444211,-0.25154444211
2025-11,Part_2,monthly,C_130,Ophthalmology,first-release,95,39.2216602202,39,39.5,40,-0.221660220173,0.278339779827
2025-11,Part_2,monthly,C_301,Gastroenterology,first-release,50,11.9804831915,11,11.5,12,-0.980483191471,-0.480483191471
2025-11,Part_2,monthly,C_301,Gastroenterology,first-release,75,23.4719881011,23,23.5,24,-0.47198810114,0.0280118988597
2025-11,Part_2,monthly,C_301,Gastroenterology,first-release,92,38.3575182482,38,38.5,39,-0.357518248175,0.142481751825
2025-11,Part_2,monthly,C_301,Gastroenterology,first-release,95,42.7252134831,42,42.5,43,-0.725213483146,-0.225213483146
2025-11,Part_2,monthly,C_320,Cardiology,first-release,50,12.6699150648,12,12.5,13,-0.669915064819,-0.169915064819
2025-11,Part_2,monthly,C_320,Cardiology,first-release,75,24.0520186335,24,24.5,25,-0.0520186335404,0.44798136646
2025-11,Part_2,monthly,C_320,Cardiology,first-release,92,38.4435987461,38,38.5,39,-0.443598746082,0.0564012539185
2025-11,Part_2,monthly,C_320,Cardiology,first-release,95,42.6451178451,42,42.5,43,-0.645117845118,-0.145117845118
2025-11,Part_2,monthly,C_400,Neurology,first-release,50,14.9967760288,14,14.5,15,-0.996776028826,-0.496776028826
2025-11,Part_2,monthly,C_400,Neurology,first-release,75,26.9334949775,26,26.5,27,-0.933494977485,-0.433494977485
2025-11,Part_2,monthly,C_400,Neurology,first-release,92,41.1237901861,41,41.5,42,-0.123790186125,0.376209813875
2025-11,Part_2,monthly,C_400,Neurology,first-release,95,45.2368115942,45,45.5,46,-0.236811594203,0.263188405797
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,50,13.4457562768,13,13.5,14,-0.445756276791,0.0542437232088
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,75,25.7065120275,25,25.5,26,-0.706512027491,-0.206512027491
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,92,40.7780648501,40,40.5,41,-0.778064850127,-0.278064850127
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,95,45.0932661808,45,45.5,46,-0.0932661807792,0.406733819221
2025-12,Part_2,monthly,C_100,General surgery,revised-or-established,50,14.0126374686,14,14.5,15,-0.0126374686475,0.487362531352
2025-12,Part_2,monthly,C_100,General surgery,revised-or-established,75,26.4889032885,26,26.5,27,-0.488903288514,0.0110967114855
2025-12,Part_2,monthly,C_100,General surgery,revised-or-established,92,41.8043210295,41,41.5,42,-0.804321029462,-0.304321029462
2025-12,Part_2,monthly,C_100,General surgery,revised-or-established,95,46.3197374179,46,46.5,47,-0.319737417943,0.180262582057
2025-12,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,50,14.6488005187,14,14.5,15,-0.648800518695,-0.148800518695
2025-12,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,75,27.1016910069,27,27.5,28,-0.101691006918,0.398308993082
2025-12,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,92,42.4821540809,42,42.5,43,-0.482154080854,0.0178459191457
2025-12,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,95,47.0679890272,47,47.5,48,-0.0679890272209,0.432010972779
2025-12,Part_2,monthly,C_120,ENT,revised-or-established,50,16.9120069354,16,16.5,17,-0.912006935414,-0.412006935414
2025-12,Part_2,monthly,C_120,ENT,revised-or-established,75,30.3019440444,30,30.5,31,-0.301944044435,0.198055955565
2025-12,Part_2,monthly,C_120,ENT,revised-or-established,92,44.2722179617,44,44.5,45,-0.272217961655,0.227782038345
2025-12,Part_2,monthly,C_120,ENT,revised-or-established,95,47.9741971958,47,47.5,48,-0.974197195839,-0.474197195839
2025-12,Part_2,monthly,C_130,Ophthalmology,revised-or-established,50,10.9360204308,10,10.5,11,-0.936020430824,-0.436020430824
2025-12,Part_2,monthly,C_130,Ophthalmology,revised-or-established,75,20.7511751434,20,20.5,21,-0.751175143367,-0.251175143367
2025-12,Part_2,monthly,C_130,Ophthalmology,revised-or-established,92,35.0358210215,35,35.5,36,-0.0358210215281,0.464178978472
2025-12,Part_2,monthly,C_130,Ophthalmology,revised-or-established,95,39.8432387057,39,39.5,40,-0.843238705739,-0.343238705739
2025-12,Part_2,monthly,C_301,Gastroenterology,revised-or-established,50,12.4462361202,12,12.5,13,-0.446236120183,0.0537638798171
2025-12,Part_2,monthly,C_301,Gastroenterology,revised-or-established,75,23.8303116803,23,23.5,24,-0.830311680296,-0.330311680296
2025-12,Part_2,monthly,C_301,Gastroenterology,revised-or-established,92,38.6427120705,38,38.5,39,-0.642712070538,-0.142712070538
2025-12,Part_2,monthly,C_301,Gastroenterology,revised-or-established,95,42.8322807723,42,42.5,43,-0.832280772325,-0.332280772325
2025-12,Part_2,monthly,C_320,Cardiology,revised-or-established,50,13.0140461578,13,13.5,14,-0.0140461578356,0.485953842164
2025-12,Part_2,monthly,C_320,Cardiology,revised-or-established,75,24.4034262048,24,24.5,25,-0.403426204819,0.0965737951807
2025-12,Part_2,monthly,C_320,Cardiology,revised-or-established,92,38.7856230432,38,38.5,39,-0.785623043206,-0.285623043206
2025-12,Part_2,monthly,C_320,Cardiology,revised-or-established,95,42.959032634,42,42.5,43,-0.959032634033,-0.459032634033
