period,sheet,row,percentile,official,computed,lower,difference
2024-01,Sub-ICB,1039,0.5,8.0,8.0,7,0.0
2024-01,Sub-ICB,1039,0.92,17.4266666666667,17.426666666666666,17,-3.552713678800501e-14
2024-01,Sub-ICB,1040,0.5,20.1120689655172,20.112068965517242,20,4.263256414560601e-14
2024-01,Sub-ICB,1040,0.92,45.3381818181818,45.33818181818182,45,2.1316282072803006e-14
2024-01,Sub-ICB,1041,0.5,13.8020833333333,13.802083333333334,13,3.375077994860476e-14
2024-01,Sub-ICB,1041,0.92,39.7314285714286,39.73142857142857,39,-2.842170943040401e-14
2024-01,Sub-ICB,1043,0.5,18.0,18.0,17,0.0
2024-01,Sub-ICB,1043,0.92,48.3333333333333,48.333333333333336,48,3.552713678800501e-14
2024-01,Sub-ICB,1044,0.5,11.9545454545455,11.954545454545455,11,-4.440892098500626e-14
2024-01,Sub-ICB,1044,0.92,39.45,39.45000000000002,39,1.4210854715202004e-14
2024-01,Sub-ICB,1045,0.5,8.96153846153846,8.961538461538462,8,1.7763568394002505e-15
2024-01,Sub-ICB,1045,0.92,35.42,35.420000000000016,35,1.4210854715202004e-14
2024-01,Sub-ICB,1046,0.5,17.6378640776699,17.637864077669903,17,3.552713678800501e-15
2024-01,Sub-ICB,1046,0.92,45.5594074074074,45.55940740740741,45,1.4210854715202004e-14
2024-01,Sub-ICB,1047,0.5,16.04,16.04,16,0.0
2024-01,Sub-ICB,1047,0.92,48.1826086956522,48.182608695652185,48,-1.4210854715202004e-14
2024-01,Sub-ICB,1048,0.5,13.9038461538462,13.903846153846153,13,-4.618527782440651e-14
2024-01,Sub-ICB,1048,0.92,38.6729411764706,38.672941176470594,38,-7.105427357601002e-15
2024-01,Sub-ICB,1049,0.5,19.5546875,19.5546875,19,0.0
2024-01,Sub-ICB,1049,0.92,51.6253333333333,51.62533333333334,51,3.552713678800501e-14
2024-01,Sub-ICB,1050,0.5,16.2448979591837,16.244897959183675,16,-2.4868995751603507e-14
2024-01,Sub-ICB,1050,0.92,51.2589473684211,51.258947368421055,51,-4.263256414560601e-14
2024-01,Sub-ICB,1051,0.5,16.2941176470588,16.294117647058822,16,2.1316282072803006e-14
2024-01,Sub-ICB,1051,0.92,47.2541176470588,47.254117647058834,47,3.552713678800501e-14
2024-01,Sub-ICB,1052,0.5,20.9333333333333,20.933333333333334,20,3.197442310920451e-14
2024-01,Sub-ICB,1052,0.92,47.69,47.69,47,0.0
2024-01,Sub-ICB,1053,0.5,17.25,17.25,17,0.0
2024-01,Sub-ICB,1053,0.92,44.86,44.86,44,0.0
2024-01,Sub-ICB,1054,0.5,16.2857142857143,16.285714285714285,16,-1.4210854715202004e-14
2024-01,Sub-ICB,1054,0.92,45.8266666666667,45.826666666666675,45,-2.842170943040401e-14
2024-01,Sub-ICB,1055,0.5,13.1666666666667,13.166666666666666,13,-3.375077994860476e-14
2024-01,Sub-ICB,1055,0.92,41.44,41.440000000000005,41,7.105427357601002e-15
2024-01,Sub-ICB,1057,0.5,23.2755102040816,23.275510204081634,23,3.552713678800501e-14
2024-01,Sub-ICB,1057,0.92,53.52,53.52,53,0.0
2024-01,Sub-ICB,1058,0.5,12.2361111111111,12.23611111111111,12,1.0658141036401503e-14
2024-01,Sub-ICB,1058,0.92,41.74,41.74000000000001,41,7.105427357601002e-15
2024-01,Sub-ICB,1059,0.5,13.53125,13.53125,13,0.0
2024-01,Sub-ICB,1059,0.92,34.0738461538462,34.073846153846155,34,-4.263256414560601e-14
2024-01,Sub-ICB,1060,0.5,24.1833333333333,24.183333333333334,24,3.197442310920451e-14
2024-01,Sub-ICB,1060,0.92,54.9431578947368,54.94315789473685,54,4.973799150320701e-14
2024-01,Sub-ICB,1061,0.5,26.2258064516129,26.225806451612904,26,3.552713678800501e-15
2024-01,Sub-ICB,1061,0.92,53.712,53.71200000000001,53,7.105427357601002e-15
2024-01,Sub-ICB,1062,0.5,3.86684782608696,3.8668478260869565,3,-3.552713678800501e-15
2024-01,Sub-ICB,1062,0.92,21.0723809523809,21.07238095238095,21,4.973799150320701e-14
2024-01,Sub-ICB,1064,0.5,20.5555555555556,20.555555555555557,20,-4.263256414560601e-14
2024-01,Sub-ICB,1064,0.92,49.04,49.04,49,0.0
2024-01,Sub-ICB,1065,0.5,13.38,13.38,13,0.0
2024-01,Sub-ICB,1065,0.92,40.0904347826087,40.09043478260869,40,-1.4210854715202004e-14
2024-01,Sub-ICB,1067,0.5,6.54166666666667,6.541666666666667,6,-2.6645352591003757e-15
2024-01,Sub-ICB,1067,0.92,35.5733333333333,35.573333333333345,35,4.263256414560601e-14
2024-01,Sub-ICB,1068,0.5,16.8333333333333,16.833333333333332,16,3.197442310920451e-14
2024-01,Sub-ICB,1068,0.92,51.2,51.2,51,0.0
2024-01,Sub-ICB,1069,0.5,9.21428571428571,9.214285714285714,9,3.552713678800501e-15
2024-01,Sub-ICB,1069,0.92,27.06,27.060000000000002,27,3.552713678800501e-15
2024-01,Sub-ICB,1070,0.5,16.1852433281005,16.18524332810047,16,-3.197442310920451e-14
2024-01,Sub-ICB,1070,0.92,48.5490740740741,48.549074074074085,48,-1.4210854715202004e-14
2024-01,Sub-ICB,1071,0.5,18.3145161290323,18.31451612903226,18,-3.907985046680551e-14
2024-01,Sub-ICB,1071,0.92,44.9815384615385,44.98153846153847,44,-2.842170943040401e-14
2024-01,Sub-ICB,1072,0.5,18.0111111111111,18.011111111111113,18,1.4210854715202004e-14
2024-01,Sub-ICB,1072,0.92,47.77,47.77,47,0.0
2024-01,Sub-ICB,1073,0.5,17.2752808988764,17.275280898876403,17,3.552713678800501e-15
2024-01,Sub-ICB,1073,0.92,47.3507692307692,47.350769230769245,47,4.263256414560601e-14
2024-01,Sub-ICB,1074,0.5,17.5819672131148,17.581967213114755,17,-4.618527782440651e-14
2024-01,Sub-ICB,1074,0.92,44.9882352941176,44.98823529411764,44,4.263256414560601e-14
2024-01,Sub-ICB,1075,0.5,14.2547169811321,14.254716981132075,14,-2.4868995751603507e-14
2024-01,Sub-ICB,1075,0.92,41.8785185185185,41.878518518518526,41,2.842170943040401e-14
2024-01,Sub-ICB,1076,0.5,19.0434782608696,19.043478260869566,19,-3.197442310920451e-14
2024-01,Sub-ICB,1076,0.92,51.5066666666667,51.506666666666675,51,-2.842170943040401e-14
2024-01,Sub-ICB,1077,0.5,20.75,20.75,20,0.0
2024-01,Sub-ICB,1077,0.92,46.84,46.84,46,0.0
2024-01,Sub-ICB,1078,0.5,12.8571428571429,12.857142857142858,12,-4.263256414560601e-14
2024-01,Sub-ICB,1078,0.92,46.8133333333333,46.81333333333333,46,3.552713678800501e-14
2024-01,Sub-ICB,1079,0.5,15.6666666666667,15.666666666666666,15,-3.375077994860476e-14
2024-01,Sub-ICB,1079,0.92,38.44,38.44,38,0.0
2024-01,Sub-ICB,1080,0.5,14.6666666666667,14.666666666666666,14,-3.375077994860476e-14
2024-01,Sub-ICB,1080,0.92,40.28,40.28,40,0.0
2024-01,Sub-ICB,1081,0.5,18.280487804878,18.28048780487805,18,4.973799150320701e-14
2024-01,Sub-ICB,1081,0.92,43.4218181818182,43.42181818181819,43,-1.4210854715202004e-14
2024-01,Sub-ICB,1082,0.5,15.4081632653061,15.408163265306122,15,2.1316282072803006e-14
2024-01,Sub-ICB,1082,0.92,39.6528,39.652800000000006,39,7.105427357601002e-15
2024-01,Sub-ICB,1083,0.5,20.0238095238095,20.023809523809526,20,2.4868995751603507e-14
2024-01,Sub-ICB,1083,0.92,52.0615384615385,52.061538461538476,52,-2.1316282072803006e-14
2024-01,Sub-ICB,1084,0.5,13.5263157894737,13.526315789473685,13,-1.4210854715202004e-14
2024-01,Sub-ICB,1084,0.92,46.4,46.40000000000001,46,1.4210854715202004e-14
2024-01,Sub-ICB,1085,0.5,16.0,16.0,15,0.0
2024-01,Sub-ICB,1085,0.92,44.3146666666667,44.31466666666667,44,-3.552713678800501e-14
2024-01,Sub-ICB,1086,0.5,17.5416666666667,17.541666666666668,17,-3.197442310920451e-14
2024-01,Sub-ICB,1086,0.92,41.04,41.04,41,0.0
2024-01,Sub-ICB,1087,0.5,10.1666666666667,10.166666666666666,10,-3.375077994860476e-14
2024-01,Sub-ICB,1087,0.92,28.44,28.439999999999998,28,-3.552713678800501e-15
2024-01,Sub-ICB,1088,0.5,18.8728813559322,18.872881355932204,18,3.552713678800501e-15
2024-01,Sub-ICB,1088,0.92,46.1895652173913,46.18956521739131,46,1.4210854715202004e-14
2024-01,Sub-ICB,1089,0.5,14.5,14.5,14,0.0
2024-01,Sub-ICB,1089,0.92,40.2028571428572,40.202857142857155,40,-4.263256414560601e-14
2024-01,Sub-ICB,1091,0.5,14.9473684210526,14.947368421052632,14,3.197442310920451e-14
2024-01,Sub-ICB,1091,0.92,41.9353846153846,41.93538461538462,41,2.1316282072803006e-14
2024-01,Sub-ICB,1092,0.5,11.58,11.58,11,0.0
2024-01,Sub-ICB,1092,0.92,44.2266666666667,44.22666666666669,44,-1.4210854715202004e-14
2024-01,Sub-ICB,1093,0.5,6.3984375,6.3984375,6,0.0
2024-01,Sub-ICB,1093,0.92,19.07,19.070000000000007,19,7.105427357601002e-15
2024-01,Sub-ICB,1094,0.5,15.6796875,15.6796875,15,0.0
2024-01,Sub-ICB,1094,0.92,44.4136690647482,44.4136690647482,44,0.0
2024-01,Sub-ICB,1095,0.5,15.9528301886792,15.952830188679245,15,4.440892098500626e-14
2024-01,Sub-ICB,1095,0.92,46.2676923076923,46.26769230769231,46,7.105427357601002e-15
2024-01,Sub-ICB,1096,0.5,14.3333333333333,14.333333333333334,14,3.375077994860476e-14
2024-01,Sub-ICB,1096,0.92,38.924,38.924,38,0.0
2024-01,Sub-ICB,1097,0.5,17.0448717948718,17.044871794871796,17,-3.552713678800501e-15
2024-01,Sub-ICB,1097,0.92,44.3114285714286,44.31142857142858,44,-2.1316282072803006e-14
2024-01,Sub-ICB,1098,0.5,19.875,19.875,19,0.0
2024-01,Sub-ICB,1098,0.92,50.7885714285714,50.788571428571444,50,4.263256414560601e-14
2024-01,Sub-ICB,1099,0.5,12.6145833333333,12.614583333333334,12,3.375077994860476e-14
2024-01,Sub-ICB,1099,0.92,42.9046153846154,42.90461538461538,42,-1.4210854715202004e-14
2024-01,Sub-ICB,1100,0.5,16.7105263157895,16.710526315789473,16,-2.842170943040401e-14
2024-01,Sub-ICB,1100,0.92,45.8133333333333,45.81333333333333,45,3.552713678800501e-14
2024-01,Sub-ICB,1101,0.5,11.5,11.5,11,0.0
2024-01,Sub-ICB,1101,0.92,40.28,40.28,40,0.0
2024-01,Sub-ICB,1102,0.5,16.1,16.1,16,0.0
2024-01,Sub-ICB,1102,0.92,48.404,48.404,48,0.0
2024-01,Sub-ICB,1103,0.5,10.6666666666667,10.666666666666666,10,-3.375077994860476e-14
2024-01,Sub-ICB,1103,0.92,35.76,35.760000000000005,35,7.105427357601002e-15
2024-01,Sub-ICB,1105,0.5,18.8653846153846,18.865384615384617,18,1.7763568394002505e-14
2024-01,Sub-ICB,1105,0.92,51.3815384615385,51.38153846153846,51,-3.552713678800501e-14
2024-01,Sub-ICB,1106,0.5,10.9,10.9,10,0.0
2024-01,Sub-ICB,1106,0.92,38.528,38.52800000000002,38,2.1316282072803006e-14
2024-01,Sub-ICB,1107,0.5,13.4,13.4,13,0.0
2024-01,Sub-ICB,1107,0.92,34.3094736842105,34.30947368421052,34,2.1316282072803006e-14
2024-01,Sub-ICB,1108,0.5,21.0625,21.0625,21,0.0
2024-01,Sub-ICB,1108,0.92,53.475,53.47500000000001,53,7.105427357601002e-15
2024-01,Sub-ICB,1109,0.5,22.1086956521739,22.108695652173914,22,1.4210854715202004e-14
2024-01,Sub-ICB,1109,0.92,53.008,53.008,53,0.0
2024-01,Sub-ICB,1110,0.5,15.1071428571429,15.107142857142858,15,-4.263256414560601e-14
2024-01,Sub-ICB,1110,0.92,37.7333333333333,37.73333333333333,37,2.842170943040401e-14
2024-01,Sub-ICB,1112,0.5,18.0833333333333,18.083333333333332,18,3.197442310920451e-14
2024-01,Sub-ICB,1112,0.92,44.2763636363636,44.276363636363634,44,3.552713678800501e-14
2024-01,Sub-ICB,1113,0.5,12.2159090909091,12.215909090909092,12,-8.881784197001252e-15
2024-01,Sub-ICB,1113,0.92,36.7476923076923,36.74769230769231,36,1.4210854715202004e-14
2024-01,Sub-ICB,1115,0.5,11.7727272727273,11.772727272727273,11,-2.6645352591003757e-14
2024-01,Sub-ICB,1115,0.92,44.0266666666667,44.02666666666668,44,-2.1316282072803006e-14
2024-01,Sub-ICB,1116,0.5,16.0,16.0,15,0.0
2024-01,Sub-ICB,1116,0.92,48.84,48.84,48,0.0
2024-01,Sub-ICB,1117,0.5,3.5327868852459,3.5327868852459017,3,1.7763568394002505e-15
2024-01,Sub-ICB,1117,0.92,17.275,17.275000000000006,17,7.105427357601002e-15
2024-01,Sub-ICB,1118,0.5,15.2525458248472,15.25254582484725,15,4.973799150320701e-14
2024-01,Sub-ICB,1118,0.92,45.0225185185185,45.022518518518524,45,2.1316282072803006e-14
2024-01,Sub-ICB,1119,0.5,15.6578947368421,15.657894736842106,15,5.329070518200751e-15
2024-01,Sub-ICB,1119,0.92,48.1373333333333,48.137333333333345,48,4.263256414560601e-14
2024-01,Sub-ICB,1120,0.5,14.4111111111111,14.411111111111111,14,1.0658141036401503e-14
2024-01,Sub-ICB,1120,0.92,38.9828571428572,38.982857142857156,38,-4.263256414560601e-14
2024-01,Sub-ICB,1121,0.5,20.4368421052632,20.436842105263157,20,-4.263256414560601e-14
2024-01,Sub-ICB,1121,0.92,53.80875,53.80875,53,0.0
2024-01,Sub-ICB,1122,0.5,17.8586956521739,17.858695652173914,17,1.4210854715202004e-14
2024-01,Sub-ICB,1122,0.92,52.3763636363636,52.37636363636364,52,4.263256414560601e-14
2024-01,Sub-ICB,1123,0.5,17.6914893617021,17.69148936170213,17,2.842170943040401e-14
2024-01,Sub-ICB,1123,0.92,45.9642857142857,45.964285714285715,45,1.4210854715202004e-14
2024-01,Sub-ICB,1124,0.5,20.5810810810811,20.58108108108108,20,-1.7763568394002505e-14
2024-01,Sub-ICB,1124,0.92,47.9833333333333,47.98333333333333,47,2.842170943040401e-14
2024-01,Sub-ICB,1125,0.5,16.125,16.125,16,0.0
2024-01,Sub-ICB,1125,0.92,46.9333333333333,46.93333333333334,46,3.552713678800501e-14
2024-01,Sub-ICB,1126,0.5,14.2727272727273,14.272727272727273,14,-2.6645352591003757e-14
2024-01,Sub-ICB,1126,0.92,46.3133333333333,46.31333333333333,46,3.552713678800501e-14
2024-01,Sub-ICB,1127,0.5,12.0,12.0,11,0.0
2024-01,Sub-ICB,1127,0.92,40.3866666666667,40.38666666666667,40,-2.842170943040401e-14
2024-01,Sub-ICB,1129,0.5,22.4857142857143,22.485714285714284,22,-1.7763568394002505e-14
2024-01,Sub-ICB,1129,0.92,54.5333333333333,54.53333333333333,54,2.842170943040401e-14
2024-01,Sub-ICB,1130,0.5,10.2777777777778,10.277777777777779,10,-2.1316282072803006e-14
2024-01,Sub-ICB,1130,0.92,38.7388235294118,38.73882352941176,38,-4.263256414560601e-14
2024-01,Sub-ICB,1131,0.5,13.3942307692308,13.39423076923077,13,-3.019806626980426e-14
2024-01,Sub-ICB,1131,0.92,32.94,32.94000000000001,32,1.4210854715202004e-14
2024-01,Sub-ICB,1132,0.5,23.7547169811321,23.754716981132077,23,-2.1316282072803006e-14
2024-01,Sub-ICB,1132,0.92,53.104,53.104000000000006,53,7.105427357601002e-15
2024-01,Sub-ICB,1133,0.5,26.0666666666667,26.066666666666666,26,-3.197442310920451e-14
2024-01,Sub-ICB,1133,0.92,54.582,54.58200000000001,54,7.105427357601002e-15
2024-01,Sub-ICB,1134,0.5,3.70428015564202,3.7042801556420235,3,3.552713678800501e-15
2024-01,Sub-ICB,1134,0.92,19.564,19.564,19,0.0
2024-01,Sub-ICB,1135,0.5,6.75,6.75,6,0.0
2024-01,Sub-ICB,1135,0.92,27.16,27.16,27,0.0
2024-01,Sub-ICB,1136,0.5,19.9428571428571,19.942857142857143,19,4.263256414560601e-14
2024-01,Sub-ICB,1136,0.92,48.202,48.20200000000001,48,1.4210854715202004e-14
2024-01,Sub-ICB,1137,0.5,13.9567307692308,13.95673076923077,13,-3.019806626980426e-14
2024-01,Sub-ICB,1137,0.92,40.504,40.50400000000001,40,1.4210854715202004e-14
2024-01,Sub-ICB,1139,0.5,7.31111111111111,7.311111111111111,7,8.881784197001252e-16
2024-01,Sub-ICB,1139,0.92,35.31,35.31,35,0.0
2024-01,Sub-ICB,1140,0.5,14.5,14.5,14,0.0
2024-01,Sub-ICB,1140,0.92,48.88,48.88,48,0.0
2024-01,Sub-ICB,1141,0.5,8.83333333333333,8.833333333333334,8,3.552713678800501e-15
2024-01,Sub-ICB,1141,0.92,27.728,27.727999999999998,27,-3.552713678800501e-15
2024-01,Sub-ICB,1142,0.5,16.0128205128205,16.012820512820515,16,1.4210854715202004e-14
2024-01,Sub-ICB,1142,0.92,48.2989928057554,48.298992805755404,48,7.105427357601002e-15
2024-01,Sub-ICB,1149,0.5,11.75,11.75,11,0.0
2024-01,Sub-ICB,1149,0.92,21.91,21.91,21,0.0
2024-01,Sub-ICB,1151,0.5,8.30952380952381,8.30952380952381,8,0.0
2024-01,Sub-ICB,1151,0.92,28.26,28.260000000000005,28,3.552713678800501e-15
2024-01,Sub-ICB,1166,0.5,8.5625,8.5625,8,0.0
2024-01,Sub-ICB,1166,0.92,27.92,27.919999999999998,27,-3.552713678800501e-15
2024-01,Sub-ICB,1167,0.5,19.9444444444444,19.944444444444443,19,4.263256414560601e-14
2024-01,Sub-ICB,1167,0.92,49.1733333333333,49.17333333333334,49,4.263256414560601e-14
2024-01,Sub-ICB,1168,0.5,18.0833333333333,18.083333333333332,18,3.197442310920451e-14
2024-01,Sub-ICB,1168,0.92,52.0533333333333,52.053333333333335,52,3.552713678800501e-14
2024-01,Sub-ICB,1169,0.5,17.7,17.7,17,0.0
2024-01,Sub-ICB,1169,0.92,48.54,48.54000000000002,48,2.1316282072803006e-14
2024-01,Sub-ICB,1170,0.5,23.4166666666667,23.416666666666668,23,-3.197442310920451e-14
2024-01,Sub-ICB,1170,0.92,53.76,53.76000000000001,53,1.4210854715202004e-14
2024-01,Sub-ICB,1171,0.5,13.5625,13.5625,13,0.0
2024-01,Sub-ICB,1171,0.92,39.74,39.74000000000001,39,7.105427357601002e-15
2024-01,Sub-ICB,1172,0.5,13.75,13.75,13,0.0
2024-01,Sub-ICB,1172,0.92,43.2,43.2,43,0.0
2024-01,Sub-ICB,1174,0.5,28.75,28.75,28,0.0
2024-01,Sub-ICB,1174,0.92,59.6,59.6,59,0.0
2024-01,Sub-ICB,1177,0.5,14.75,14.75,14,0.0
2024-01,Sub-ICB,1177,0.92,46.24,46.24000000000001,46,7.105427357601002e-15
2024-01,Sub-ICB,1178,0.5,17.125,17.125,17,0.0
2024-01,Sub-ICB,1178,0.92,37.52,37.52000000000001,37,7.105427357601002e-15
2024-01,Sub-ICB,1179,0.5,12.9,12.9,12,0.0
2024-01,Sub-ICB,1179,0.92,39.84,39.84,39,0.0
2024-01,Sub-ICB,1180,0.5,18.1666666666667,18.166666666666668,18,-3.197442310920451e-14
2024-01,Sub-ICB,1180,0.92,46.0,46.0,45,0.0
2024-01,Sub-ICB,1181,0.5,13.5,13.5,13,0.0
2024-01,Sub-ICB,1181,0.92,41.92,41.92,41,0.0
2024-01,Sub-ICB,1185,0.5,11.9375,11.9375,11,0.0
2024-01,Sub-ICB,1185,0.92,35.76,35.76,35,0.0
2024-01,Sub-ICB,1188,0.5,19.5,19.5,19,0.0
2024-01,Sub-ICB,1188,0.92,53.32,53.32000000000001,53,7.105427357601002e-15
2024-01,Sub-ICB,1190,0.5,16.7,16.7,16,0.0
2024-01,Sub-ICB,1190,0.92,47.4345454545455,47.43454545454545,47,-4.973799150320701e-14
2024-01,Sub-ICB,1191,0.5,20.5833333333333,20.583333333333332,20,3.197442310920451e-14
2024-01,Sub-ICB,1191,0.92,49.0980487804878,49.098048780487815,49,1.4210854715202004e-14
2024-01,Sub-ICB,1192,0.5,20.5197044334975,20.519704433497537,20,3.907985046680551e-14
2024-01,Sub-ICB,1192,0.92,49.6751020408163,49.67510204081633,49,2.842170943040401e-14
2024-01,Sub-ICB,1193,0.5,17.2248908296943,17.224890829694324,17,2.4868995751603507e-14
2024-01,Sub-ICB,1193,0.92,43.2703125,43.27031250000002,43,1.4210854715202004e-14
2024-01,Sub-ICB,1194,0.5,27.3326693227092,27.33266932270916,27,-3.907985046680551e-14
2024-01,Sub-ICB,1194,0.92,55.2034666666667,55.20346666666667,55,-2.842170943040401e-14
2024-01,Sub-ICB,1195,0.5,15.6574642126789,15.657464212678937,15,3.730349362740526e-14
2024-01,Sub-ICB,1195,0.92,41.0230769230769,41.02307692307693,41,2.842170943040401e-14
2024-01,Sub-ICB,1196,0.5,20.0309734513274,20.030973451327434,20,3.197442310920451e-14
2024-01,Sub-ICB,1196,0.92,47.4534653465347,47.453465346534664,47,-3.552713678800501e-14
2024-01,Sub-ICB,1197,0.5,14.85,14.85,14,0.0
2024-01,Sub-ICB,1197,0.92,45.0844444444444,45.08444444444444,45,4.263256414560601e-14
2024-01,Sub-ICB,1198,0.5,17.962962962963,17.962962962962962,17,-3.907985046680551e-14
2024-01,Sub-ICB,1198,0.92,46.792,46.79200000000001,46,7.105427357601002e-15
2024-01,Sub-ICB,1199,0.5,13.0,13.0,12,0.0
2024-01,Sub-ICB,1199,0.92,46.8,46.80000000000001,46,1.4210854715202004e-14
2024-01,Sub-ICB,1200,0.5,11.4193548387097,11.419354838709678,11,-2.1316282072803006e-14
2024-01,Sub-ICB,1200,0.92,33.7858823529412,33.78588235294118,33,-2.1316282072803006e-14
2024-01,Sub-ICB,1201,0.5,18.6086956521739,18.608695652173914,18,1.4210854715202004e-14
2024-01,Sub-ICB,1201,0.92,46.6067605633803,46.60676056338028,46,-2.1316282072803006e-14
2024-01,Sub-ICB,1202,0.5,13.6194852941176,13.619485294117647,13,4.618527782440651e-14
2024-01,Sub-ICB,1202,0.92,37.1342857142857,37.134285714285724,37,2.1316282072803006e-14
2024-01,Sub-ICB,1203,0.5,16.7752525252525,16.775252525252526,16,2.4868995751603507e-14
2024-01,Sub-ICB,1203,0.92,44.1504761904762,44.1504761904762,44,0.0
2024-01,Sub-ICB,1204,0.5,20.0652173913043,20.065217391304348,20,4.618527782440651e-14
2024-01,Sub-ICB,1204,0.92,54.8761904761905,54.87619047619048,54,-2.1316282072803006e-14
2024-01,Sub-ICB,1205,0.5,20.2204301075269,20.22043010752688,20,-2.1316282072803006e-14
2024-01,Sub-ICB,1205,0.92,43.9103703703704,43.91037037037037,43,-2.842170943040401e-14
2024-01,Sub-ICB,1206,0.5,12.1785714285714,12.178571428571429,12,2.842170943040401e-14
2024-01,Sub-ICB,1206,0.92,34.6844444444445,34.68444444444445,34,-4.973799150320701e-14
2024-01,Sub-ICB,1207,0.5,4.63636363636364,4.636363636363637,4,-3.552713678800501e-15
2024-01,Sub-ICB,1207,0.92,18.96,18.96,18,0.0
2024-01,Sub-ICB,1208,0.5,18.5883333333333,18.588333333333335,18,3.552713678800501e-14
2024-01,Sub-ICB,1208,0.92,45.5237894736842,45.52378947368421,45,1.4210854715202004e-14
2024-01,Sub-ICB,1209,0.5,15.1242718446602,15.124271844660194,15,-5.329070518200751e-15
2024-01,Sub-ICB,1209,0.92,42.0109090909091,42.01090909090911,42,7.105427357601002e-15
2024-01,Sub-ICB,1210,0.5,6.25,6.25,6,0.0
2024-01,Sub-ICB,1210,0.92,12.84,12.84,12,0.0
2024-01,Sub-ICB,1211,0.5,16.527868852459,16.527868852459015,16,1.4210854715202004e-14
2024-01,Sub-ICB,1211,0.92,43.4849275362319,43.484927536231886,43,-1.4210854715202004e-14
2024-01,Sub-ICB,1212,0.5,14.2323462414579,14.232346241457858,14,-4.263256414560601e-14
2024-01,Sub-ICB,1212,0.92,38.7468656716418,38.74686567164179,38,-7.105427357601002e-15
2024-01,Sub-ICB,1213,0.5,12.0208333333333,12.020833333333334,12,3.375077994860476e-14
2024-01,Sub-ICB,1213,0.92,35.248275862069,35.24827586206897,35,-2.842170943040401e-14
2024-01,Sub-ICB,1214,0.5,17.5578146297138,17.557814629713768,17,-3.197442310920451e-14
2024-01,Sub-ICB,1214,0.92,45.9863178047224,45.9863178047224,45,0.0
2024-01,Sub-ICB,1215,0.5,17.4959016393443,17.49590163934426,17,-3.907985046680551e-14
2024-01,Sub-ICB,1215,0.92,54.2996226415094,54.29962264150944,54,3.552713678800501e-14
2024-01,Sub-ICB,1216,0.5,14.997005988024,14.997005988023952,14,-4.796163466380676e-14
2024-01,Sub-ICB,1216,0.92,47.701052631579,47.70105263157895,47,-4.973799150320701e-14
2024-01,Sub-ICB,1217,0.5,18.6293800539084,18.629380053908356,18,-4.263256414560601e-14
2024-01,Sub-ICB,1217,0.92,52.7648695652174,52.7648695652174,52,0.0
2024-01,Sub-ICB,1218,0.5,20.3006535947712,20.30065359477124,20,3.907985046680551e-14
2024-01,Sub-ICB,1218,0.92,52.1092173913043,52.10921739130434,52,4.263256414560601e-14
2024-01,Sub-ICB,1219,0.5,14.3776978417266,14.377697841726619,14,1.7763568394002505e-14
2024-01,Sub-ICB,1219,0.92,41.274693877551,41.27469387755102,41,2.1316282072803006e-14
2024-01,Sub-ICB,1220,0.5,16.622641509434,16.62264150943396,16,-3.907985046680551e-14
2024-01,Sub-ICB,1220,0.92,43.698064516129,43.698064516129044,43,4.263256414560601e-14
2024-01,Sub-ICB,1221,0.5,26.3666666666667,26.366666666666667,26,-3.197442310920451e-14
2024-01,Sub-ICB,1221,0.92,63.24,63.24000000000001,63,7.105427357601002e-15
2024-01,Sub-ICB,1222,0.5,19.2083333333333,19.208333333333332,19,3.197442310920451e-14
2024-01,Sub-ICB,1222,0.92,53.4400000000001,53.440000000000055,53,-4.263256414560601e-14
