period,part,kind,code,name,release,lower_week,upper_week,open_band,count,share,group
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,15,16,False,190004,0.025080010148,within18
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,16,17,False,179269,0.023663019406,within18
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,17,18,False,171560,0.0226454524167,within18
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,18,19,False,158182,0.0208795928782,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,19,20,False,153178,0.0202190785165,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,20,21,False,147727,0.0194995613731,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,21,22,False,138470,0.0182776626028,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,22,23,False,104805,0.0138339743561,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,23,24,False,128025,0.0168989510705,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,24,25,False,123723,0.0163310987955,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,25,26,False,120810,0.0159465907348,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,26,27,False,117497,0.0155092837643,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,27,28,False,112924,0.0149056602279,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,28,29,False,109367,0.0144361459225,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,29,30,False,107078,0.0141340041611,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,30,31,False,103180,0.013619478785,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,31,32,False,99633,0.0131512844523,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,32,33,False,95075,0.012549640875,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,33,34,False,94217,0.0124363872135,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,34,35,False,87692,0.0115751049972,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,35,36,False,68827,0.00908497641341,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,36,37,False,84987,0.0112180523697,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,37,38,False,81552,0.0107646417317,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,38,39,False,61783,0.00815518761169,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,39,40,False,58719,0.00775074796256,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,40,41,False,67380,0.00889397635718,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,41,42,False,60471,0.00798200718752,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,42,43,False,36563,0.00482621634828,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,43,44,False,57494,0.00758905130127,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,44,45,False,55388,0.00731106504113,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,45,46,False,51504,0.00679838762689,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,46,47,False,48006,0.00633666116062,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,47,48,False,46951,0.006197404036,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,48,49,False,42736,0.0056410355239,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,49,50,False,37833,0.00499385288693,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,50,51,False,36952,0.00487756328807,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,51,52,False,34520,0.00455654591644,middle
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,52,53,False,30802,0.00406578004977,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,53,54,False,28597,0.00377472605946,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,54,55,False,25988,0.00343034517023,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,55,56,False,22179,0.00292756755159,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,56,57,False,12147,0.0016033708936,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,57,58,False,8893,0.00117385176231,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,58,59,False,15913,0.00210047262944,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,59,60,False,15470,0.00204199783683,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,60,61,False,15436,0.00203750992949,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,61,62,False,14319,0.00189006897386,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,62,63,False,14192,0.00187330531999,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,63,64,False,13149,0.00173563216267,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,64,65,False,12096,0.0015966390326,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,65,66,False,10491,0.00138478340699,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,66,67,False,9667,0.00127601765279,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,67,68,False,9400,0.00124077438049,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,68,69,False,8480,0.00111933688793,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,69,70,False,7424,0.000979947766039,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,70,71,False,6341,0.000836994717733,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,71,72,False,4839,0.000638734811404,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,72,73,False,4974,0.000656554443464,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,73,74,False,4348,0.000573924149614,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,74,75,False,3014,0.000397839785404,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,75,76,False,3517,0.000464234414488,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,76,77,False,3043,0.000401667706365,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,77,78,False,2662,0.000351376744773,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,78,79,False,1867,0.000246438911529,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,79,80,False,1625,0.000214495571095,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,80,81,False,1512,0.000199579879075,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,81,82,False,1251,0.000165128590425,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,82,83,False,1070,0.000141237083737,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,83,84,False,863,0.000113913647911,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,84,85,False,792,0.00010454184142,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,85,86,False,711,9.38500621839e-05,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,86,87,False,385,5.08189506903e-05,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,87,88,False,525,6.92985691231e-05,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,88,89,False,479,6.32266944952e-05,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,89,90,False,414,5.46468716514e-05,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,90,91,False,360,4.75190188273e-05,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,91,92,False,238,3.14153513358e-05,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,92,93,False,235,3.10193595123e-05,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,93,94,False,153,2.01955830016e-05,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,94,95,False,211,2.78514249238e-05,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,95,96,False,172,2.27035312175e-05,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,96,97,False,159,2.09875666487e-05,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,97,98,False,130,1.71596456876e-05,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,98,99,False,93,1.22757465304e-05,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,99,100,False,113,1.49156920208e-05,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,100,101,False,80,1.05597819616e-05,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,101,102,False,69,9.1078119419e-06,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,102,103,False,58,7.65584192218e-06,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,103,104,False,72,9.50380376546e-06,over52
2024-01,Part_2,monthly,C_999,"England, all specialties",revised-or-established,104,,True,376,4.96309752196e-05,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,0,1,False,404780,0.0537063811455,within18
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,1,2,False,352338,0.0467483544642,within18
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,2,3,False,327678,0.0434764552621,within18
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,3,4,False,325433,0.0431785877151,within18
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,4,5,False,302920,0.0401915533786,within18
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,5,6,False,286797,0.0380523469375,within18
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,6,7,False,270106,0.0358377780169,within18
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,7,8,False,238368,0.0316267667891,within18
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,8,9,False,158360,0.0210112715999,within18
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,9,10,False,116230,0.0154214454285,within18
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,10,11,False,220597,0.0292689030129,within18
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,11,12,False,209722,0.0278260034255,within18
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,12,13,False,203917,0.0270557935769,within18
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,13,14,False,198910,0.0263914627048,within18
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,14,15,False,193889,0.0257252743068,within18
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,15,16,False,186772,0.0247809877447,within18
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,16,17,False,176089,0.0233635627984,within18
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,17,18,False,165203,0.0219192037264,within18
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,18,19,False,152576,0.0202438480401,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,19,20,False,155052,0.0205723647645,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,20,21,False,147725,0.0196002153138,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,21,22,False,138420,0.0183656239887,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,22,23,False,135692,0.018003671798,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,23,24,False,129158,0.0171367379218,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,24,25,False,124126,0.0164690900392,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,25,26,False,116614,0.0154723947105,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,26,27,False,86916,0.0115320515432,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,27,28,False,107559,0.0142709734908,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,28,29,False,105051,0.0139382109929,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,29,30,False,102008,0.0135344644693,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,30,31,False,100071,0.0132774624922,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,31,32,False,95156,0.012625338219,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,32,33,False,92204,0.0122336656138,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,33,34,False,89679,0.0118986475487,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,34,35,False,86415,0.0114655786518,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,35,36,False,82602,0.0109596682034,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,36,37,False,78957,0.0104760480659,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,37,38,False,76335,0.0101281599999,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,38,39,False,73377,0.0097356913121,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,39,40,False,54347,0.00721078288481,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,40,41,False,69341,0.00920019312962,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,41,42,False,65240,0.00865607071973,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,42,43,False,49900,0.00662075304896,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,43,44,False,47079,0.006246461579,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,44,45,False,54413,0.00721953979265,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,45,46,False,48547,0.00644123643824,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,46,47,False,28874,0.00383101449971,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,47,48,False,45020,0.00597327259047,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,48,49,False,43207,0.0057327229857,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,49,50,False,40122,0.00532340388438,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,50,51,False,36663,0.00486446230529,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,51,52,False,35433,0.00470126538645,middle
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,52,53,False,31835,0.00422388122873,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,53,54,False,28355,0.00376215336079,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,54,55,False,26455,0.00351006055932,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,55,56,False,24972,0.00331329549376,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,56,57,False,22183,0.0029432497973,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,57,58,False,20098,0.0026666111178,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,58,59,False,18127,0.00240509800638,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,59,60,False,15459,0.00205110664096,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,60,61,False,8922,0.0011837747235,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,61,62,False,5038,0.000668443965144,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,62,63,False,9706,0.00128779617421,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,63,64,False,9453,0.00125422802749,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,64,65,False,9312,0.00123552008801,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,65,66,False,8559,0.00113561173038,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,66,67,False,8120,0.0010773650252,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,67,68,False,7592,0.00100730976248,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,68,69,False,7106,0.000942827077474,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,69,70,False,5960,0.000790775314065,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,70,71,False,5226,0.000693387884446,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,71,72,False,4932,0.000654379840431,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,72,73,False,4613,0.000612054785869,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,73,74,False,3701,0.000491050241167,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,74,75,False,2933,0.000389151677207,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,75,76,False,2221,0.000294683216869,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,76,77,False,2202,0.000292162288854,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,77,78,False,1870,0.000248112388809,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,78,79,False,1013,0.000134405267307,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,79,80,False,1222,0.000162135475468,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,80,81,False,1044,0.000138518360383,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,81,82,False,917,0.000121667946812,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,82,83,False,765,0.000101500522695,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,83,84,False,703,9.32743365415e-05,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,84,85,False,612,8.12004181556e-05,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,85,86,False,527,6.99225823007e-05,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,86,87,False,431,5.71852618057e-05,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,87,88,False,379,5.02858798709e-05,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,88,89,False,351,4.65708280598e-05,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,89,90,False,301,3.99368069687e-05,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,90,91,False,201,2.66687647864e-05,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,91,92,False,191,2.53419605682e-05,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,92,93,False,205,2.71994864737e-05,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,93,94,False,180,2.38824759281e-05,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,94,95,False,133,1.76464961024e-05,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,95,96,False,87,1.15431966986e-05,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,96,97,False,91,1.20739183859e-05,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,97,98,False,62,8.22618615302e-06,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,98,99,False,81,1.07471141677e-05,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,99,100,False,43,5.70525813838e-06,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,100,101,False,61,8.0935057312e-06,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,101,102,False,54,7.16474277844e-06,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,102,103,False,31,4.11309307651e-06,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,103,104,False,32,4.24577349833e-06,over52
2024-02,Part_2,monthly,C_999,"England, all specialties",revised-or-established,104,,True,252,3.34354662994e-05,over52
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,0,1,False,288343,0.0382477121781,within18
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,1,2,False,352183,0.0467158697039,within18
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,2,3,False,341612,0.0453136627302,within18
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,3,4,False,324617,0.0430593341407,within18
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,4,5,False,305858,0.040571016988,within18
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,5,6,False,289940,0.0384595487629,within18
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,6,7,False,265670,0.03524021632,within18
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,7,8,False,270858,0.0359283867656,within18
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,8,9,False,256212,0.0339856449874,within18
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,9,10,False,242189,0.0321255420271,within18
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,10,11,False,229575,0.0304523380949,within18
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,11,12,False,211156,0.0280091207787,within18
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,12,13,False,147692,0.0195908383662,within18
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,13,14,False,87107,0.0115544454511,within18
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,14,15,False,179888,0.0238615275845,within18
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,15,16,False,178645,0.0236966478883,within18
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,16,17,False,172363,0.0228633620867,within18
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,17,18,False,168820,0.0223933952616,within18
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,18,19,False,159599,0.0211702611678,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,19,20,False,154694,0.0205196297038,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,20,21,False,148736,0.0197293213934,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,21,22,False,138703,0.0183984782785,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,22,23,False,130130,0.0172612991671,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,23,24,False,132266,0.0175446322573,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,24,25,False,127804,0.0169527632272,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,25,26,False,118127,0.015669142294,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,26,27,False,115257,0.0152884466157,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,27,28,False,110771,0.0146933940678,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,28,29,False,106708,0.0141544510222,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,29,30,False,100786,0.0133689179886,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,30,31,False,77669,0.01030252705,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,31,32,False,90559,0.0120123414376,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,32,33,False,89543,0.0118775725146,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,33,34,False,88155,0.0116934590646,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,34,35,False,85130,0.0112922031668,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,35,36,False,81218,0.0107732897545,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,36,37,False,77736,0.0103114143707,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,37,38,False,75175,0.00997170648496,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,38,39,False,72647,0.00963637593632,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,39,40,False,68798,0.00912581925843,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,40,41,False,66411,0.00880919187725,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,41,42,False,62162,0.00824557656825,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,42,43,False,61807,0.00819848703313,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,43,44,False,44773,0.00593898522715,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,44,45,False,56197,0.00745433973176,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,45,46,False,53781,0.00713386559983,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,46,47,False,41659,0.00552592378393,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,47,48,False,38370,0.0050896491896,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,48,49,False,44000,0.00583644942252,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,49,50,False,40338,0.00535069765468,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,50,51,False,28292,0.00375283697868,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,51,52,False,28802,0.00382048673335,middle
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,52,53,False,33082,0.00438821408627,over52
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,53,54,False,31355,0.00415913344644,over52
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,54,55,False,27614,0.00366290259894,over52
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,55,56,False,26016,0.00345093336764,over52
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,56,57,False,24446,0.00324267824052,over52
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,57,58,False,21390,0.00283731029881,over52
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,58,59,False,18721,0.00248327658271,over52
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,59,60,False,18196,0.00241363712937,over52
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,60,61,False,15933,0.00211345792384,over52
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,61,62,False,13809,0.00183171659263,over52
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,62,63,False,12420,0.00164747049608,over52
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,63,64,False,10499,0.00139265642016,over52
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,64,65,False,6851,0.000908761704402,over52
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,65,66,False,2547,0.000337850833617,over52
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,66,67,False,4975,0.000659916724478,over52
2024-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,67,68,False,5099,0.000676364900124,over52
