period,kind,part,code,total,within18_count,middle_count,over52_count,within18_share,middle_share,over52_share,open_count,closed_share,band_count,first_release,p50,p50_band_lower,p50_midpoint,p50_lower_shift,p50_midpoint_shift,p75,p75_band_lower,p75_midpoint,p75_lower_shift,p75_midpoint_shift,p92,p92_band_lower,p92_midpoint,p92_lower_shift,p92_midpoint_shift,p95,p95_band_lower,p95_midpoint,p95_lower_shift,p95_midpoint_shift,gap_weeks,date,period_raw,specialty_code,total_waiting,waiting_0_18w,waiting_18_52w,waiting_52w_plus,pct_within_18w,pct_over_52w,specialty_name,count_difference,percentage_difference_after_rounding,middle_count_difference
2026-02,monthly,Part_2,C_110,829478,480436,328743,20299,0.5792028239446978,0.3963251587142757,0.0244720173410265,42,0.9999493657456858,105,True,14.938370196931054,14,14.5,-0.9383701969310536,-0.4383701969310536,26.996167979002625,26,26.5,-0.9961679790026244,-0.4961679790026245,41.599825352112674,41,41.5,-0.5998253521126742,-0.0998253521126741,46.444553072625695,46,46.5,-0.4445530726256947,0.0554469273743052,23.59982535211267,2026-02-01,RTT-February-2026,C_110,829478.0,480436.0,328743.0,20299.0,57.92,2.45,Trauma & Orthopaedics,0.0,0.0,0.0
2026-02,monthly,Part_2,C_120,586374,323252,247678,15444,0.5512727371950326,0.4223891236651011,0.0263381391398663,33,0.9999437219249148,105,True,15.818988107236445,15,15.5,-0.8189881072364447,-0.3189881072364446,28.853033180650208,28,28.5,-0.8530331806502076,-0.3530331806502076,43.10234396399923,43,43.5,-0.1023439639992318,0.3976560360007681,47.4736653824986,47,47.5,-0.4736653824986021,0.0263346175013978,25.102343963999232,2026-02-01,RTT-February-2026,C_120,586374.0,323252.0,247678.0,15444.0,55.13,2.63,ENT,0.0,0.0,0.0
2026-02,monthly,Part_2,C_130,600584,423939,171503,5142,0.7058779454664127,0.2855603878891212,0.008561666644466,2,0.9999966699079562,105,True,10.857285329610052,10,10.5,-0.8572853296100522,-0.3572853296100522,20.133626212703643,20,20.5,-0.1336262127036427,0.3663737872963573,34.50766331120155,34,34.5,-0.5076633112015472,-0.0076633112015471,39.124924012158026,39,39.5,-0.1249240121580257,0.3750759878419742,16.507663311201547,2026-02-01,RTT-February-2026,C_130,600584.0,423939.0,171503.0,5142.0,70.59,0.86,Ophthalmology,0.0,0.0,0.0
2026-02,monthly,Part_2,C_301,378852,249708,125169,3975,0.6591175445820532,0.3303902315416046,0.0104922238763422,4,0.9999894417872942,105,True,12.185753838409262,12,12.5,-0.185753838409262,0.3142461615907379,22.645737855178737,22,22.5,-0.6457378551787336,-0.1457378551787336,36.91710993459982,36,36.5,-0.9171099345998216,-0.4171099345998215,41.289228007181315,41,41.5,-0.2892280071813147,0.2107719928186853,18.91710993459982,2026-02-01,RTT-February-2026,C_301,378852.0,249708.0,125169.0,3975.0,65.91,1.05,Gastroenterology,0.0,0.0,0.0
2026-02,monthly,Part_2,C_320,381409,251158,126112,4139,0.6585004548922547,0.3306476774276433,0.0108518676801019,28,0.9999265879934665,105,True,12.346555406153604,12,12.5,-0.3465554061536036,0.1534445938463964,22.6859984984985,22,22.5,-0.685998498498499,-0.185998498498499,36.84571763327476,36,36.5,-0.8457176332747594,-0.3457176332747593,41.12507665352606,41,41.5,-0.1250766535260581,0.3749233464739419,18.84571763327476,2026-02-01,RTT-February-2026,C_320,381409.0,251158.0,126112.0,4139.0,65.85,1.09,Cardiology,0.0,0.0,0.0
2026-02,monthly,Part_2,C_400,213567,123044,87679,2844,0.5761376991763709,0.4105456367322667,0.0133166640913624,0,1.0,105,True,14.980447376890892,14,14.5,-0.9804473768908916,-0.4804473768908917,26.520523774145616,26,26.5,-0.5205237741456159,-0.0205237741456159,39.90058659217878,39,39.5,-0.900586592178783,-0.400586592178783,43.90169430425378,43,43.5,-0.9016943042537804,-0.4016943042537804,21.900586592178783,2026-02-01,RTT-February-2026,C_400,213567.0,123044.0,87679.0,2844.0,57.61,1.33,Neurology,0.0,0.0,0.0
2026-03,monthly,Part_2,C_100,376204,236728,133561,5915,0.6292543407300295,0.3550228067750476,0.0157228524949229,7,0.9999813930739704,105,False,12.084110885733605,12,12.5,-0.0841108857336045,0.4158891142663954,24.913588730458684,24,24.5,-0.9135887304586844,-0.4135887304586845,39.89659140117538,39,39.5,-0.8965914011753782,-0.3965914011753781,44.05201839550332,44,44.5,-0.0520183955033175,0.4479816044966824,21.896591401175375,2026-03-01,RTT-March-2026,C_100,376204.0,236728.0,133561.0,5915.0,62.93,1.57,General Surgery,0.0,0.0,0.0
2026-03,monthly,Part_2,C_110,818003,485558,316115,16330,0.5935895100629215,0.3864472379685649,0.0199632519685135,34,0.9999584353602616,105,False,14.45610940578183,14,14.5,-0.4561094057818291,0.0438905942181708,26.03134053715449,26,26.5,-0.0313405371544917,0.4686594628455083,40.91044121833191,40,40.5,-0.9104412183319112,-0.4104412183319113,45.12910714285714,45,45.5,-0.1291071428571371,0.3708928571428629,22.91044121833191,2026-03-01,RTT-March-2026,C_110,818003.0,485558.0,316115.0,16330.0,59.36,2.0,Trauma & Orthopaedics,0.0,0.0,0.0
2026-03,monthly,Part_2,C_120,579154,338334,228246,12574,0.5841865894045453,0.3941024321683006,0.021710978427154,22,0.9999620135577064,105,False,14.56073177366703,14,14.5,-0.5607317736670296,-0.0607317736670296,26.801810101885973,26,26.5,-0.8018101018859731,-0.3018101018859731,41.61279720279721,41,41.5,-0.6127972027972106,-0.1127972027972106,45.7615504277936,45,45.5,-0.7615504277936012,-0.2615504277936011,23.61279720279721,2026-03-01,RTT-March-2026,C_120,579154.0,338334.0,228246.0,12574.0,58.42,2.17,ENT,0.0,0.0,0.0
2026-03,monthly,Part_2,C_130,602030,438207,159429,4394,0.7278823314452768,0.2648190289520455,0.0072986396026776,4,0.9999933558128332,105,False,9.086918275876512,9,9.5,-0.0869182758765134,0.4130817241234865,19.13263299061243,19,19.5,-0.1326329906124286,0.3673670093875714,33.35240073868882,33,33.5,-0.3524007386888215,0.1475992613111785,38.17835458409229,38,38.5,-0.1783545840922897,0.3216454159077102,15.35240073868882,2026-03-01,RTT-March-2026,C_130,602030.0,438207.0,159429.0,4394.0,72.79,0.73,Ophthalmology,0.0,0.0,0.0
2026-03,monthly,Part_2,C_301,366257,255655,107701,2901,0.698020788681172,0.2940585435909757,0.0079206677278523,4,0.999989078707028,105,False,10.429434105582985,10,10.5,-0.4294341055829846,0.0705658944170153,20.896253715000785,20,20.5,-0.8962537150007819,-0.3962537150007819,35.712295882763435,35,35.5,-0.7122958827634349,-0.2122958827634349,39.968638149279776,39,39.5,-0.9686381492797764,-0.4686381492797764,17.712295882763435,2026-03-01,RTT-March-2026,C_301,366257.0,255655.0,107701.0,2901.0,69.8,0.79,Gastroenterology,0.0,0.0,0.0
2026-03,monthly,Part_2,C_320,374433,259367,112185,2881,0.6926926846725583,0.2996130148784963,0.0076943004489454,15,0.9999599394284158,105,False,10.683091399810344,10,10.5,-0.6830913998103441,-0.183091399810344,20.931555126873423,20,20.5,-0.9315551268734232,-0.4315551268734232,35.438687646468026,35,35.5,-0.4386876464680256,0.0613123535319743,39.63281183026145,39,39.5,-0.6328118302614527,-0.1328118302614527,17.438687646468026,2026-03-01,RTT-March-2026,C_320,374433.0,259367.0,112185.0,2881.0,69.27,0.77,Cardiology,0.0,0.0,0.0
2026-03,monthly,Part_2,C_400,205988,124959,79045,1984,0.6066324251898169,0.3837359457832495,0.0096316290269336,0,1.0,105,False,13.758150365934798,13,13.5,-0.7581503659347977,-0.2581503659347977,25.03038674033149,25,25.5,-0.0303867403314903,0.4696132596685096,38.56824765063572,38,38.5,-0.568247650635719,-0.068247650635719,42.37815934065932,42,42.5,-0.3781593406593231,0.1218406593406769,20.56824765063572,2026-03-01,RTT-March-2026,C_400,205988.0,124959.0,79045.0,1984.0,60.66,0.96,Neurology,0.0,0.0,0.0
2026-04,monthly,Part_2,C_100,381808,239298,136112,6398,0.6267495704647362,0.3564933160122365,0.0167571135230272,7,0.9999816661777648,105,True,12.668023058663954,12,12.5,-0.6680230586639535,-0.1680230586639535,25.29422097312489,25,25.5,-0.2942209731248901,0.2057790268751098,40.46018512170039,40,40.5,-0.4601851217003911,0.0398148782996088,44.64272164948453,44,44.5,-0.6427216494845283,-0.1427216494845282,22.46018512170039,2026-04-01,RTT-April-2026,C_100,381808.0,239298.0,136112.0,6398.0,62.67,1.68,General Surgery,0.0,0.0,0.0
2026-04,monthly,Part_2,C_110,819951,483984,319127,16840,0.5902596618578427,0.3892025255167687,0.0205378126253885,42,0.9999487774269438,105,True,13.819145845438698,13,13.5,-0.8191458454386975,-0.3191458454386975,26.539088148391333,26,26.5,-0.5390881483913326,-0.0390881483913325,41.56431835608036,41,41.5,-0.5643183560803635,-0.0643183560803635,45.68452224516613,45,45.5,-0.6845222451661286,-0.1845222451661285,23.564318356080364,2026-04-01,RTT-April-2026,C_110,819951.0,483984.0,319127.0,16840.0,59.03,2.05,Trauma & Orthopaedics,0.0,0.0,0.0
2026-04,monthly,Part_2,C_120,588278,342859,232657,12762,0.5828179874141137,0.3954881875575833,0.0216938250283029,18,0.9999694022213989,105,True,14.09856089007135,14,14.5,-0.0985608900713508,0.4014391099286492,27.00344508432744,27,27.5,-0.0034450843274385,0.4965549156725615,41.73437043403524,41,41.5,-0.7343704340352417,-0.2343704340352417,45.928172654432665,45,45.5,-0.9281726544326644,-0.4281726544326645,23.73437043403524,2026-04-01,RTT-April-2026,C_120,588278.0,342859.0,232657.0,12762.0,58.28,2.17,ENT,0.0,0.0,0.0
2026-04,monthly,Part_2,C_130,610708,446604,159572,4532,0.7312889302252468,0.2612901746824996,0.0074208950922535,5,0.999991812781231,105,True,9.668012358393408,9,9.5,-0.6680123583934083,-0.1680123583934083,19.25952586620597,19,19.5,-0.2595258662059692,0.2404741337940308,33.25870803426719,33,33.5,-0.2587080342671868,0.2412919657328132,38.34905250077663,38,38.5,-0.3490525007766294,0.1509474992233705,15.258708034267189,2026-04-01,RTT-April-2026,C_130,610708.0,446604.0,159572.0,4532.0,73.13,0.74,Ophthalmology,0.0,0.0,0.0
2026-04,monthly,Part_2,C_301,371537,256351,112018,3168,0.6899743497955789,0.3014989085878392,0.0085267416165819,3,0.9999919254340752,105,True,11.114665127020784,11,11.5,-0.1146651270207854,0.3853348729792145,21.251134585289513,21,21.5,-0.2511345852895132,0.2488654147104867,35.9878698481562,35,35.5,-0.9878698481562012,-0.4878698481562011,40.4787624660018,40,40.5,-0.4787624660017968,0.0212375339982031,17.9878698481562,2026-04-01,RTT-April-2026,C_301,371537.0,256351.0,112018.0,3168.0,69.0,0.85,Gastroenterology,0.0,0.0,0.0
2026-04,monthly,Part_2,C_320,377359,258123,116338,2898,0.6840250265662141,0.3082952838013669,0.0076796896324189,14,0.9999629000500848,105,True,11.416151441472731,11,11.5,-0.4161514414727332,0.0838485585272668,21.36608166189112,21,21.5,-0.3660816618911191,0.1339183381088808,35.46661157024795,35,35.5,-0.4666115702479487,0.0333884297520512,40.00948198198198,40,40.5,-0.0094819819819775,0.4905180180180224,17.46661157024795,2026-04-01,RTT-April-2026,C_320,377359.0,258123.0,116338.0,2898.0,68.4,0.77,Cardiology,0.0,0.0,0.0
2026-04,monthly,Part_2,C_400,206659,124314,80396,1949,0.6015416700942132,0.3890273348850038,0.009430995020783,1,0.9999951611108154,105,True,13.51514909902727,13,13.5,-0.5151490990272691,-0.0151490990272691,25.434394631639066,25,25.5,-0.4343946316390621,0.0656053683609378,39.163935212957405,39,39.5,-0.1639352129574049,0.336064787042595,43.02723387723387,43,43.5,-0.0272338772338684,0.4727661227661315,21.163935212957405,2026-04-01,RTT-April-2026,C_400,206659.0,124314.0,80396.0,1949.0,60.15,0.94,Neurology,0.0,0.0,0.0
2026-05,monthly,Part_2,C_100,381497,239233,135174,7090,0.6270901212853575,0.3543251978390394,0.0185846808756032,7,0.9999816512318576,105,True,13.26061604201905,13,13.5,-0.2606160420190502,0.2393839579809498,25.6948445459336,25,25.5,-0.6948445459336021,-0.1948445459336021,40.87376570458404,40,40.5,-0.8737657045840379,-0.3737657045840379,45.299887791741455,45,45.5,-0.2998877917414546,0.2001122082585453,22.87376570458404,2026-05-01,RTT-May-2026,C_100,381497.0,239233.0,135174.0,7090.0,62.71,1.86,General Surgery,0.0,0.0,0.0
2026-05,monthly,Part_2,C_110,827960,497410,312261,18289,0.6007657374752403,0.3771450311609256,0.022089231363834,46,0.9999444417604716,105,True,14.110845070422537,14,14.5,-0.1108450704225347,0.3891549295774652,26.826987005137504,26,26.5,-0.8269870051375037,-0.3269870051375037,41.835237203495645,41,41.5,-0.8352372034956446,-0.3352372034956445,46.24821828548157,46,46.5,-0.2482182854815704,0.2517817145184295,23.835237203495645,2026-05-01,RTT-May-2026,C_110,827960.0,497410.0,312261.0,18289.0,60.08,2.21,Trauma & Orthopaedics,0.0,0.0,0.0
2026-05,monthly,Part_2,C_120,594331,350147,231502,12682,0.589144769497132,0.3895169526745197,0.0213382778283481,12,0.9999798092308833,105,True,14.7580394035571,14,14.5,-0.758039403557099,-0.258039403557099,27.117630057803467,27,27.5,-0.117630057803467,0.382369942196533,41.626389011962786,41,41.5,-0.626389011962786,-0.1263890119627859,46.119579288025875,46,46.5,-0.119579288025875,0.3804207119741249,23.626389011962782,2026-05-01,RTT-May-2026,C_120,594331.0,350147.0,231502.0,12682.0,58.91,2.13,ENT,0.0,0.0,0.0
2026-05,monthly,Part_2,C_130,624531,462702,157081,4748,0.7408791557184511,0.2515183393618571,0.0076025049196917,5,0.9999919939922918,105,True,10.206322476125512,10,10.5,-0.2063224761255124,0.2936775238744875,18.4396950984176,18,18.5,-0.439695098417598,0.0603049015824019,33.41153698571733,33,33.5,-0.4115369857173334,0.0884630142826665,38.18429376761664,38,38.5,-0.1842937676166443,0.3157062323833557,15.411536985717332,2026-05-01,RTT-May-2026,C_130,624531.0,462702.0,157081.0,4748.0,74.09,0.76,Ophthalmology,0.0,0.0,0.0
2026-05,monthly,Part_2,C_301,370047,255472,111247,3328,0.6903771683056477,0.3006293795112513,0.008993452183101,4,0.99998919056228,105,True,11.771811329203672,11,11.5,-0.7718113292036719,-0.2718113292036719,20.9608912321248,20,20.5,-0.9608912321248012,-0.4608912321248013,36.11276273022752,36,36.5,-0.1127627302275158,0.3872372697724842,40.77054140127387,40,40.5,-0.7705414012738672,-0.2705414012738671,18.112762730227516,2026-05-01,RTT-May-2026,C_301,370047.0,255472.0,111247.0,3328.0,69.04,0.9,Gastroenterology,0.0,0.0,0.0
2026-05,monthly,Part_2,C_320,378421,258469,117103,2849,0.683019705566023,0.3094516424828432,0.0075286519511337,0,1.0,105,True,12.129889595671566,12,12.5,-0.1298895956715657,0.3701104043284342,21.240389207258836,21,21.5,-0.2403892072588362,0.2596107927411637,35.51788580750408,35,35.5,-0.5178858075040793,-0.0178858075040793,40.127058543550696,40,40.5,-0.1270585435506959,0.3729414564493041,17.51788580750408,2026-05-01,RTT-May-2026,C_320,378421.0,258469.0,117103.0,2849.0,68.3,0.75,Cardiology,0.0,0.0,0.0
2026-05,monthly,Part_2,C_400,207581,127025,78654,1902,0.6119298008969992,0.3789075108030118,0.0091626882999889,0,1.0,105,True,14.004236555421064,14,14.5,-0.0042365554210626,0.4957634445789374,25.730121918897428,25,25.5,-0.730121918897428,-0.2301219188974279,38.94545047565754,38,38.5,-0.9454504756575376,-0.4454504756575375,43.136572989851665,43,43.5,-0.1365729898516647,0.3634270101483352,20.945450475657537,2026-05-01,RTT-May-2026,C_400,207581.0,127025.0,78654.0,1902.0,61.19,0.92,Neurology,0.0,0.0,0.0
