specialty_code,specialty,provider_code,from_period,to_period,from_total,to_total,relative_change,material_event,opposite_siblings,sibling_details,opposite_material_sibling
C_120,"Ear, Nose and Throat",NT409,2026-04,2026-05,3.0,0.0,-1.0,False,C_100|C_150|C_502,C_100 111->121 (+9.0%); C_150 3->4 (+33.3%); C_502 0->1 (+inf%),False
C_120,"Ear, Nose and Throat",NT410,2024-09,2024-10,0.0,1.0,inf,False,C_100|C_101|X06,C_100 34->29 (-14.7%); C_101 54->51 (-5.6%); X06 7->5 (-28.6%),False
C_120,"Ear, Nose and Throat",NT410,2025-04,2025-05,1.0,0.0,-1.0,False,C_110,C_110 392->405 (+3.3%),False
C_120,"Ear, Nose and Throat",NT417,2024-05,2024-06,1.0,0.0,-1.0,False,C_100|C_101|C_110|C_130|C_502,C_100 137->176 (+28.5%); C_101 144->146 (+1.4%); C_110 616->663 (+7.6%); C_130 71->74 (+4.2%); C_502 107->116 (+8.4%),False
C_120,"Ear, Nose and Throat",NT417,2024-09,2024-10,0.0,1.0,inf,False,C_101|C_301|C_502,C_101 170->134 (-21.2%); C_301 65->50 (-23.1%); C_502 176->174 (-1.1%),False
C_120,"Ear, Nose and Throat",NT417,2024-10,2024-11,1.0,0.0,-1.0,False,C_100|C_130,C_100 159->160 (+0.6%); C_130 71->85 (+19.7%),False
C_120,"Ear, Nose and Throat",NT421,2025-03,2025-04,26.0,4.0,-0.8461538461538461,False,C_100|C_301|C_502|X06,C_100 108->121 (+12.0%); C_301 17->21 (+23.5%); C_502 8->16 (+100.0%); X06 6->8 (+33.3%),False
C_120,"Ear, Nose and Throat",NT421,2025-06,2025-07,2.0,0.0,-1.0,False,C_100|C_110,C_100 116->119 (+2.6%); C_110 540->551 (+2.0%),False
C_120,"Ear, Nose and Throat",NT421,2025-08,2025-09,0.0,1.0,inf,False,C_301|X06,C_301 17->14 (-17.6%); X06 10->7 (-30.0%),False
C_120,"Ear, Nose and Throat",NT421,2025-10,2025-11,1.0,0.0,-1.0,False,C_100|C_101|C_110|C_301|C_502,C_100 137->158 (+15.3%); C_101 257->293 (+14.0%); C_110 570->606 (+6.3%); C_301 19->27 (+42.1%); C_502 40->50 (+25.0%),False
C_120,"Ear, Nose and Throat",NT423,2024-02,2024-03,0.0,1.0,inf,False,C_101|C_502|X06,C_101 83->0 (-100.0%); C_502 275->0 (-100.0%); X06 18->0 (-100.0%),False
C_120,"Ear, Nose and Throat",NT423,2024-03,2024-04,1.0,0.0,-1.0,False,C_101|C_502|X06,C_101 0->60 (+inf%); C_502 0->335 (+inf%); X06 0->11 (+inf%),False
C_120,"Ear, Nose and Throat",NT424,2024-01,2024-02,3.0,1.0,-0.6666666666666666,False,C_100|C_110|C_150|C_400|X06,C_100 198->212 (+7.1%); C_110 759->778 (+2.5%); C_150 202->214 (+5.9%); C_400 2->8 (+300.0%); X06 0->1 (+inf%),False
C_120,"Ear, Nose and Throat",NT424,2024-03,2024-04,1.0,0.0,-1.0,False,C_100|C_110|C_150|C_301|C_400|X06,C_100 223->272 (+22.0%); C_110 767->807 (+5.2%); C_150 235->294 (+25.1%); C_301 121->162 (+33.9%); C_400 2->8 (+300.0%); X06 0->2 (+inf%),False
C_120,"Ear, Nose and Throat",NT427,2024-06,2024-07,0.0,1.0,inf,False,C_100|C_101|C_150|C_301|C_502|X06,C_100 135->123 (-8.9%); C_101 61->60 (-1.6%); C_150 5->3 (-40.0%); C_301 46->40 (-13.0%); C_502 148->133 (-10.1%); X06 18->12 (-33.3%),False
C_120,"Ear, Nose and Throat",NT427,2024-09,2024-10,1.0,0.0,-1.0,False,C_100|C_101|C_130|C_502,C_100 145->151 (+4.1%); C_101 72->85 (+18.1%); C_130 0->1 (+inf%); C_502 142->146 (+2.8%),False
C_120,"Ear, Nose and Throat",NT429,2025-04,2025-05,0.0,1.0,inf,False,C_110,C_110 867->786 (-9.3%),False
C_120,"Ear, Nose and Throat",NT429,2025-05,2025-06,1.0,0.0,-1.0,False,C_100,C_100 0->1 (+inf%),False
C_120,"Ear, Nose and Throat",NT430,2024-04,2024-05,64.0,6.0,-0.90625,False,,,False
C_120,"Ear, Nose and Throat",NT430,2024-07,2024-08,3.0,1.0,-0.6666666666666666,False,,,False
C_120,"Ear, Nose and Throat",NT430,2024-08,2024-09,1.0,2.0,1.0,False,C_100|C_110|C_301|C_502,C_100 42->23 (-45.2%); C_110 33->26 (-21.2%); C_301 10->3 (-70.0%); C_502 15->12 (-20.0%),False
C_120,"Ear, Nose and Throat",NT430,2024-09,2024-10,2.0,0.0,-1.0,False,C_130|C_301|X06,C_130 300->306 (+2.0%); C_301 3->8 (+166.7%); X06 0->1 (+inf%),False
C_120,"Ear, Nose and Throat",NT430,2024-10,2024-11,0.0,3.0,inf,False,C_110|C_130|C_502|X06,C_110 12->2 (-83.3%); C_130 306->296 (-3.3%); C_502 11->4 (-63.6%); X06 1->0 (-100.0%),False
C_120,"Ear, Nose and Throat",NT430,2025-01,2025-02,3.0,0.0,-1.0,False,C_100|C_110|C_301,C_100 55->62 (+12.7%); C_110 9->14 (+55.6%); C_301 59->73 (+23.7%),False
C_120,"Ear, Nose and Throat",NT430,2025-02,2025-03,0.0,1.0,inf,False,C_100|C_130|C_301|C_502,C_100 62->56 (-9.7%); C_130 252->231 (-8.3%); C_301 73->58 (-20.5%); C_502 1->0 (-100.0%),False
C_120,"Ear, Nose and Throat",NT430,2025-03,2025-04,1.0,3.0,2.0,False,C_130|C_301,C_130 231->208 (-10.0%); C_301 58->35 (-39.7%),False
C_120,"Ear, Nose and Throat",NT430,2025-04,2025-05,3.0,0.0,-1.0,False,C_100|C_110|C_130,C_100 75->86 (+14.7%); C_110 20->23 (+15.0%); C_130 208->213 (+2.4%),False
C_120,"Ear, Nose and Throat",NT430,2025-07,2025-08,0.0,1.0,inf,False,C_100|C_301,C_100 98->96 (-2.0%); C_301 4->2 (-50.0%),False
C_120,"Ear, Nose and Throat",NT430,2025-08,2025-09,1.0,0.0,-1.0,False,C_130|C_301,C_130 206->228 (+10.7%); C_301 2->12 (+500.0%),False
C_120,"Ear, Nose and Throat",NT430,2025-11,2025-12,0.0,1.0,inf,False,C_100|X06,C_100 51->48 (-5.9%); X06 1->0 (-100.0%),False
C_120,"Ear, Nose and Throat",NT430,2025-12,2026-01,1.0,0.0,-1.0,False,C_130,C_130 239->253 (+5.9%),False
C_120,"Ear, Nose and Throat",NT431,2024-12,2025-01,0.0,1.0,inf,False,C_100|C_110|C_301,C_100 35->33 (-5.7%); C_110 66->43 (-34.8%); C_301 22->17 (-22.7%),False
C_120,"Ear, Nose and Throat",NT431,2025-01,2025-02,1.0,0.0,-1.0,False,C_100|C_301,C_100 33->34 (+3.0%); C_301 17->25 (+47.1%),False
C_120,"Ear, Nose and Throat",NT436,2024-11,2024-12,1.0,0.0,-1.0,False,C_100|C_110|C_130|C_301|X06,C_100 73->90 (+23.3%); C_110 356->377 (+5.9%); C_130 74->79 (+6.8%); C_301 196->235 (+19.9%); X06 57->66 (+15.8%),False
C_120,"Ear, Nose and Throat",NT436,2026-01,2026-02,0.0,1.0,inf,False,C_100|C_101|C_502|X06,C_100 49->39 (-20.4%); C_101 139->129 (-7.2%); C_502 43->35 (-18.6%); X06 118->112 (-5.1%),False
C_120,"Ear, Nose and Throat",NT436,2026-02,2026-03,1.0,0.0,-1.0,False,C_100|C_110|C_301|X06,C_100 39->65 (+66.7%); C_110 374->397 (+6.1%); C_301 144->177 (+22.9%); X06 112->134 (+19.6%),False
C_120,"Ear, Nose and Throat",NT437,2024-12,2025-01,0.0,4.0,inf,False,C_100|C_101|C_301|C_502|X06,C_100 99->76 (-23.2%); C_101 118->113 (-4.2%); C_301 33->27 (-18.2%); C_502 14->12 (-14.3%); X06 208->206 (-1.0%),False
C_120,"Ear, Nose and Throat",NT437,2025-04,2025-05,4.0,1.0,-0.75,False,C_101|C_150|C_301,C_101 97->100 (+3.1%); C_150 0->1 (+inf%); C_301 31->32 (+3.2%),False
C_120,"Ear, Nose and Throat",NT437,2025-05,2025-06,1.0,0.0,-1.0,False,C_100|C_110|C_150|C_502|X06,C_100 78->102 (+30.8%); C_110 366->390 (+6.6%); C_150 1->3 (+200.0%); C_502 0->9 (+inf%); X06 217->232 (+6.9%),False
C_120,"Ear, Nose and Throat",NT440,2024-09,2024-10,0.0,4.0,inf,False,C_400,C_400 4->3 (-25.0%),False
C_120,"Ear, Nose and Throat",NT440,2024-10,2024-11,4.0,0.0,-1.0,False,C_100|C_110|C_140|C_301|C_400,C_100 63->71 (+12.7%); C_110 281->299 (+6.4%); C_140 0->1 (+inf%); C_301 8->10 (+25.0%); C_400 3->4 (+33.3%),False
C_120,"Ear, Nose and Throat",NT446,2025-01,2025-02,0.0,1.0,inf,False,C_110|C_301,C_110 474->438 (-7.6%); C_301 8->5 (-37.5%),False
C_120,"Ear, Nose and Throat",NT446,2025-07,2025-08,1.0,0.0,-1.0,False,C_100|C_110|C_130|C_301|X06,C_100 69->70 (+1.4%); C_110 485->497 (+2.5%); C_130 30->31 (+3.3%); C_301 9->13 (+44.4%); X06 1->3 (+200.0%),False
C_120,"Ear, Nose and Throat",NT447,2024-01,2024-02,1.0,0.0,-1.0,False,C_100|C_110|C_150,C_100 134->139 (+3.7%); C_110 186->212 (+14.0%); C_150 5->14 (+180.0%),False
C_120,"Ear, Nose and Throat",NT449,2025-02,2025-03,0.0,1.0,inf,False,C_100|C_301|C_502,C_100 96->74 (-22.9%); C_301 12->7 (-41.7%); C_502 1->0 (-100.0%),False
C_120,"Ear, Nose and Throat",NT449,2025-08,2025-09,1.0,2.0,1.0,False,C_100|C_110|C_301|X06,C_100 61->46 (-24.6%); C_110 333->297 (-10.8%); C_301 5->3 (-40.0%); X06 6->4 (-33.3%),False
C_120,"Ear, Nose and Throat",NT449,2025-11,2025-12,1.0,0.0,-1.0,False,,,False
C_120,"Ear, Nose and Throat",NT451,2024-01,2024-02,122.0,197.0,0.6147540983606558,False,,,False
C_120,"Ear, Nose and Throat",NT451,2025-02,2025-03,59.0,24.0,-0.5932203389830508,False,C_101|C_110|C_301|X06,C_101 154->158 (+2.6%); C_110 226->235 (+4.0%); C_301 338->368 (+8.9%); X06 29->96 (+231.0%),False
C_120,"Ear, Nose and Throat",NT451,2025-03,2025-04,24.0,2.0,-0.9166666666666666,False,C_100|C_110|X06,C_100 256->263 (+2.7%); C_110 235->281 (+19.6%); X06 96->124 (+29.2%),False
C_120,"Ear, Nose and Throat",NT451,2025-04,2025-05,2.0,0.0,-1.0,False,C_100|C_101|C_110|C_320|X06,C_100 263->277 (+5.3%); C_101 158->162 (+2.5%); C_110 281->327 (+16.4%); C_320 0->1 (+inf%); X06 124->140 (+12.9%),False
C_120,"Ear, Nose and Throat",NT451,2025-05,2025-06,0.0,1.0,inf,False,C_100|C_101|C_301|C_502|X06,C_100 277->273 (-1.4%); C_101 162->151 (-6.8%); C_301 349->344 (-1.4%); C_502 172->171 (-0.6%); X06 140->83 (-40.7%),False
C_120,"Ear, Nose and Throat",NT451,2025-06,2025-07,1.0,2.0,1.0,False,C_100|C_101|C_110|C_301|X06,C_100 273->270 (-1.1%); C_101 151->138 (-8.6%); C_110 328->318 (-3.0%); C_301 344->318 (-7.6%); X06 83->67 (-19.3%),False
C_120,"Ear, Nose and Throat",NT451,2025-08,2025-09,2.0,0.0,-1.0,False,C_100|C_110|C_301|X06,C_100 274->303 (+10.6%); C_110 340->350 (+2.9%); C_301 313->317 (+1.3%); X06 87->124 (+42.5%),False
C_120,"Ear, Nose and Throat",NT490,2024-03,2024-04,0.0,1.0,inf,False,C_160,C_160 107->0 (-100.0%),False
C_120,"Ear, Nose and Throat",NT490,2024-08,2024-09,1.0,0.0,-1.0,False,C_330,C_330 10->17 (+70.0%),False
C_120,"Ear, Nose and Throat",NTE02,2024-01,2024-02,1.0,0.0,-1.0,False,C_110,C_110 872->886 (+1.6%),False
C_120,"Ear, Nose and Throat",NTP11,2025-12,2026-01,677.0,1082.0,0.5982274741506647,True,C_100|C_101|C_301,C_100 570->558 (-2.1%); C_101 560->541 (-3.4%); C_301 288->269 (-6.6%),False
C_120,"Ear, Nose and Throat",NTP11,2026-02,2026-03,1202.0,1814.0,0.5091514143094842,True,C_101|C_130|C_502,C_101 446->445 (-0.2%); C_130 187->146 (-21.9%); C_502 793->762 (-3.9%),False
C_120,"Ear, Nose and Throat",NTP15,2024-07,2024-08,94.0,143.0,0.5212765957446809,False,C_101|C_301|C_502,C_101 407->385 (-5.4%); C_301 265->192 (-27.5%); C_502 898->845 (-5.9%),False
C_120,"Ear, Nose and Throat",NTP15,2025-08,2025-09,135.0,229.0,0.6962962962962963,False,C_101,C_101 234->228 (-2.6%),False
C_120,"Ear, Nose and Throat",NTPAD,2024-03,2024-04,51.0,165.0,2.235294117647059,False,C_101|C_110|C_320,C_101 101->99 (-2.0%); C_110 327->297 (-9.2%); C_320 227->208 (-8.4%),False
C_120,"Ear, Nose and Throat",NTPAD,2024-09,2024-10,116.0,42.0,-0.6379310344827587,False,C_100|C_101|C_110|C_301,C_100 306->328 (+7.2%); C_101 121->140 (+15.7%); C_110 333->377 (+13.2%); C_301 400->407 (+1.8%),False
C_120,"Ear, Nose and Throat",NTPAD,2024-10,2024-11,42.0,90.0,1.1428571428571428,False,C_100|C_130|C_320,C_100 328->310 (-5.5%); C_130 754->566 (-24.9%); C_320 51->24 (-52.9%),False
C_120,"Ear, Nose and Throat",NTPH2,2025-02,2025-03,358.0,135.0,-0.6229050279329609,False,C_100|C_101|C_110|C_140|C_502,C_100 419->432 (+3.1%); C_101 151->192 (+27.2%); C_110 702->714 (+1.7%); C_140 1836->2134 (+16.2%); C_502 393->432 (+9.9%),False
C_120,"Ear, Nose and Throat",NTPH2,2025-03,2025-04,135.0,372.0,1.7555555555555555,False,C_101|C_110|C_301,C_101 192->179 (-6.8%); C_110 714->678 (-5.0%); C_301 542->484 (-10.7%),False
C_120,"Ear, Nose and Throat",NTPH3,2024-10,2024-11,39.0,66.0,0.6923076923076923,False,,,False
C_120,"Ear, Nose and Throat",NV1,2025-04,2025-05,534.0,2681.0,4.020599250936329,True,,,False
C_120,"Ear, Nose and Throat",NVC05,2024-01,2024-02,5.0,11.0,1.2,False,C_100|C_110|C_301|C_410|C_502,C_100 508->378 (-25.6%); C_110 1522->1375 (-9.7%); C_301 11->2 (-81.8%); C_410 1->0 (-100.0%); C_502 254->246 (-3.1%),False
C_120,"Ear, Nose and Throat",NVC05,2024-02,2024-03,11.0,18.0,0.6363636363636364,False,,,False
C_120,"Ear, Nose and Throat",NVC05,2024-05,2024-06,7.0,13.0,0.8571428571428571,False,X02,X02 413->386 (-6.5%),False
C_120,"Ear, Nose and Throat",NVC05,2025-05,2025-06,7.0,11.0,0.5714285714285714,False,C_160|C_301,C_160 4->3 (-25.0%); C_301 1->0 (-100.0%),False
C_120,"Ear, Nose and Throat",NVC05,2025-12,2026-01,14.0,23.0,0.6428571428571429,False,C_502|X02,C_502 241->240 (-0.4%); X02 103->98 (-4.9%),False
C_120,"Ear, Nose and Throat",NVC07,2025-03,2025-04,0.0,1.0,inf,False,C_100|C_101|C_130|C_160|C_400|C_502|X02|X05|X06,C_100 603->556 (-7.8%); C_101 798->759 (-4.9%); C_130 205->185 (-9.8%); C_160 2->1 (-50.0%); C_400 31->25 (-19.4%); C_502 744->718 (-3.5%); X02 949->904 (-4.7%); X05 22->15 (-31.8%); X06 4->0 (-100.0%),False
C_120,"Ear, Nose and Throat",NVC07,2025-04,2025-05,1.0,0.0,-1.0,False,C_160,C_160 1->2 (+100.0%),False
C_120,"Ear, Nose and Throat",NVC08,2024-05,2024-06,0.0,1.0,inf,False,C_100|C_101|C_130|C_502,C_100 239->206 (-13.8%); C_101 195->188 (-3.6%); C_130 234->226 (-3.4%); C_502 369->330 (-10.6%),False
C_120,"Ear, Nose and Throat",NVC08,2024-08,2024-09,1.0,0.0,-1.0,False,C_101|C_130|C_301,C_101 226->253 (+11.9%); C_130 218->220 (+0.9%); C_301 0->1 (+inf%),False
C_120,"Ear, Nose and Throat",NVC09,2024-01,2024-02,2.0,0.0,-1.0,False,C_101|C_130|C_301|C_400,C_101 153->167 (+9.2%); C_130 147->149 (+1.4%); C_301 109->135 (+23.9%); C_400 4->5 (+25.0%),False
C_120,"Ear, Nose and Throat",NVC12,2024-04,2024-05,140.0,68.0,-0.5142857142857142,False,C_320,C_320 12->23 (+91.7%),False
C_120,"Ear, Nose and Throat",NVC12,2025-04,2025-05,2.0,0.0,-1.0,False,C_130|C_301,C_130 1->2 (+100.0%); C_301 27->29 (+7.4%),False
C_120,"Ear, Nose and Throat",NVC12,2025-05,2025-06,0.0,1.0,inf,False,C_301|C_502,C_301 29->27 (-6.9%); C_502 3->1 (-66.7%),False
C_120,"Ear, Nose and Throat",NVC12,2025-08,2025-09,1.0,0.0,-1.0,False,C_100|C_301,C_100 1037->1068 (+3.0%); C_301 29->57 (+96.6%),False
C_120,"Ear, Nose and Throat",NVC14,2024-01,2024-02,3.0,0.0,-1.0,False,C_110,C_110 1093->1104 (+1.0%),False
C_120,"Ear, Nose and Throat",NVC14,2025-12,2026-01,0.0,1.0,inf,False,C_110,C_110 736->729 (-1.0%),False
C_120,"Ear, Nose and Throat",NVC14,2026-03,2026-04,1.0,0.0,-1.0,False,,,False
C_120,"Ear, Nose and Throat",NVC15,2024-01,2024-02,1.0,0.0,-1.0,False,C_101|X02,C_101 9->18 (+100.0%); X02 77->82 (+6.5%),False
C_120,"Ear, Nose and Throat",NVC15,2025-02,2025-03,0.0,1.0,inf,False,C_100|C_101|C_130|X02,C_100 288->276 (-4.2%); C_101 19->17 (-10.5%); C_130 129->105 (-18.6%); X02 187->160 (-14.4%),False
C_120,"Ear, Nose and Throat",NVC15,2025-04,2025-05,1.0,0.0,-1.0,False,C_101|C_410,C_101 20->23 (+15.0%); C_410 0->1 (+inf%),False
C_120,"Ear, Nose and Throat",NVC15,2026-04,2026-05,0.0,1.0,inf,False,C_100|C_130|X02|X06,C_100 369->362 (-1.9%); C_130 134->126 (-6.0%); X02 151->149 (-1.3%); X06 116->115 (-0.9%),False
C_120,"Ear, Nose and Throat",NVC16,2024-09,2024-10,23.0,48.0,1.0869565217391304,False,C_100|C_101|C_160|C_410,C_100 511->435 (-14.9%); C_101 218->210 (-3.7%); C_160 5->3 (-40.0%); C_410 1->0 (-100.0%),False
C_120,"Ear, Nose and Throat",NVC16,2024-10,2024-11,48.0,84.0,0.75,False,C_100|C_101|C_110|C_160|X02|X06,C_100 435->376 (-13.6%); C_101 210->172 (-18.1%); C_110 2379->2377 (-0.1%); C_160 3->0 (-100.0%); X02 954->923 (-3.2%); X06 7->6 (-14.3%),False
C_120,"Ear, Nose and Throat",NVC1H,2025-01,2025-02,1.0,0.0,-1.0,False,C_101|C_502|X02,C_101 240->243 (+1.2%); C_502 281->301 (+7.1%); X02 113->120 (+6.2%),False
C_120,"Ear, Nose and Throat",NVC23,2024-05,2024-06,6.0,30.0,4.0,False,C_110|C_130|C_301|C_502|X02,C_110 3544->3517 (-0.8%); C_130 11->7 (-36.4%); C_301 2->1 (-50.0%); C_502 793->741 (-6.6%); X02 4->3 (-25.0%),False
C_120,"Ear, Nose and Throat",NVC23,2024-08,2024-09,40.0,14.0,-0.65,False,C_101|C_300|C_301|C_330|X02,C_101 455->476 (+4.6%); C_300 0->1 (+inf%); C_301 4->27 (+575.0%); C_330 0->5 (+inf%); X02 5->16 (+220.0%),False
C_120,"Ear, Nose and Throat",NVC23,2025-03,2025-04,2.0,6.0,2.0,False,C_110|C_130|C_160|C_301|C_330,C_110 3435->3351 (-2.4%); C_130 16->7 (-56.2%); C_160 7->4 (-42.9%); C_301 102->93 (-8.8%); C_330 36->32 (-11.1%),False
C_120,"Ear, Nose and Throat",NVC23,2025-07,2025-08,5.0,0.0,-1.0,False,C_101|C_110|C_301|C_502,C_101 389->405 (+4.1%); C_110 3219->3268 (+1.5%); C_301 107->109 (+1.9%); C_502 710->712 (+0.3%),False
C_120,"Ear, Nose and Throat",NVC23,2025-12,2026-01,0.0,1.0,inf,False,C_100|C_502,C_100 341->337 (-1.2%); C_502 724->668 (-7.7%),False
C_120,"Ear, Nose and Throat",NVC23,2026-01,2026-02,1.0,0.0,-1.0,False,C_100|C_101|C_110|C_301,C_100 337->374 (+11.0%); C_101 471->490 (+4.0%); C_110 3458->3546 (+2.5%); C_301 148->156 (+5.4%),False
C_120,"Ear, Nose and Throat",NVC28,2025-11,2025-12,0.0,1.0,inf,False,C_110|C_160|C_400|X05|X06,C_110 1785->1770 (-0.8%); C_160 1->0 (-100.0%); C_400 1->0 (-100.0%); X05 2->0 (-100.0%); X06 3->0 (-100.0%),False
C_120,"Ear, Nose and Throat",NVC28,2025-12,2026-01,1.0,0.0,-1.0,False,,,False
C_120,"Ear, Nose and Throat",NVG01,2025-03,2025-04,123.0,0.0,-1.0,False,,,False
C_120,"Ear, Nose and Throat",R0F4N,2025-11,2025-12,79.0,0.0,-1.0,False,C_101|C_160,C_101 310->336 (+8.4%); C_160 163->164 (+0.6%),False
C_120,"Ear, Nose and Throat",R0F4N,2026-01,2026-02,0.0,80.0,inf,False,C_101|C_160,C_101 260->255 (-1.9%); C_160 96->67 (-30.2%),False
C_120,"Ear, Nose and Throat",RA9,2026-03,2026-04,3044.0,0.0,-1.0,True,,,False
C_120,"Ear, Nose and Throat",RAS,2025-02,2025-03,1521.0,2377.0,0.5627876397107167,True,C_110|C_130|C_300|C_320|C_400|C_410|C_502|X04|X06,C_110 3994->3943 (-1.3%); C_130 1914->1890 (-1.3%); C_300 74->67 (-9.5%); C_320 1301->1272 (-2.2%); C_400 1370->1241 (-9.4%); C_410 1086->1030 (-5.2%); C_502 1745->1667 (-4.5%); X04 1020->960 (-5.9%); X06 779->749 (-3.9%),False
C_120,"Ear, Nose and Throat",RBV,2024-03,2024-04,1.0,0.0,-1.0,False,,,False
C_120,"Ear, Nose and Throat",RF4,2025-10,2025-11,5386.0,0.0,-1.0,True,,,False
C_120,"Ear, Nose and Throat",RF4,2025-11,2025-12,0.0,5837.0,inf,True,,,False
C_120,"Ear, Nose and Throat",RHQ,2025-06,2025-07,3347.0,0.0,-1.0,True,,,False
C_120,"Ear, Nose and Throat",RKE,2025-04,2025-05,855.0,1968.0,1.3017543859649123,True,C_101|C_110|C_130|C_140|C_301|C_320|C_410|X02|X04,C_101 2591->2366 (-8.7%); C_110 1915->1863 (-2.7%); C_130 1148->1089 (-5.1%); C_140 327->312 (-4.6%); C_301 1704->1670 (-2.0%); C_320 1257->1165 (-7.3%); C_410 346->279 (-19.4%); X02 2510->2377 (-5.3%); X04 2->0 (-100.0%),False
C_120,"Ear, Nose and Throat",RP4,2024-08,2024-09,0.0,1.0,inf,False,X02|X03|X04,X02 1668->1590 (-4.7%); X03 153->144 (-5.9%); X04 6411->6294 (-1.8%),False
C_120,"Ear, Nose and Throat",RP4,2024-09,2024-10,1.0,0.0,-1.0,False,,,False
C_120,"Ear, Nose and Throat",RQ3,2025-09,2025-10,0.0,1.0,inf,False,C_130|C_502|X03|X04|X05,C_130 9->5 (-44.4%); C_502 7002->6727 (-3.9%); X03 7->6 (-14.3%); X04 11777->10799 (-8.3%); X05 110->77 (-30.0%),True
C_120,"Ear, Nose and Throat",RQ3,2026-02,2026-03,1.0,4.0,3.0,False,X03|X04|X05,X03 4->1 (-75.0%); X04 9433->9192 (-2.6%); X05 60->49 (-18.3%),False
C_120,"Ear, Nose and Throat",RQW,2024-12,2025-01,3410.0,6900.0,1.0234604105571847,True,C_100|C_101|C_300|C_330,C_100 6196->6149 (-0.8%); C_101 3545->3541 (-0.1%); C_300 616->10 (-98.4%); C_330 1898->1783 (-6.1%),True
C_120,"Ear, Nose and Throat",RR7,2025-04,2025-05,0.0,1.0,inf,False,C_100|C_101|C_110|C_301|C_320|C_410|C_430|X03|X05,C_100 2192->2166 (-1.2%); C_101 1047->1045 (-0.2%); C_110 1535->1518 (-1.1%); C_301 1315->1197 (-9.0%); C_320 1175->1135 (-3.4%); C_410 564->539 (-4.4%); C_430 395->380 (-3.8%); X03 101->93 (-7.9%); X05 15->12 (-20.0%),False
C_120,"Ear, Nose and Throat",RR7,2025-06,2025-07,1.0,0.0,-1.0,False,C_100|C_101|C_300|C_301|C_320|C_340|X03|X05,C_100 2137->2383 (+11.5%); C_101 1025->1060 (+3.4%); C_300 56->66 (+17.9%); C_301 1387->1421 (+2.5%); C_320 1128->1139 (+1.0%); C_340 639->675 (+5.6%); X03 87->111 (+27.6%); X05 4->11 (+175.0%),False
C_120,"Ear, Nose and Throat",RTK,2025-05,2025-06,2873.0,4408.0,0.5342847198050817,True,C_101|C_130|C_160|C_301|C_320|C_502|X02|X03|X06,C_101 2108->1973 (-6.4%); C_130 6264->5909 (-5.7%); C_160 20->19 (-5.0%); C_301 3535->2013 (-43.1%); C_320 1858->1789 (-3.7%); C_502 3143->2968 (-5.6%); X02 2365->2197 (-7.1%); X03 1->0 (-100.0%); X06 8091->795 (-90.2%),True
C_120,"Ear, Nose and Throat",RW1,2024-09,2024-10,82.0,161.0,0.9634146341463414,False,C_320|C_410|C_430|X02|X05,C_320 267->230 (-13.9%); C_410 108->101 (-6.5%); C_430 35->25 (-28.6%); X02 285->236 (-17.2%); X05 87->81 (-6.9%),False
C_120,"Ear, Nose and Throat",RW1,2025-07,2025-08,42.0,70.0,0.6666666666666666,False,C_300|C_301|C_320|X04,C_300 249->248 (-0.4%); C_301 160->151 (-5.6%); C_320 300->253 (-15.7%); X04 19->12 (-36.8%),False
C_120,"Ear, Nose and Throat",RW1,2025-09,2025-10,48.0,79.0,0.6458333333333334,False,C_300|C_301|C_320|C_340|C_410|X02,C_300 241->221 (-8.3%); C_301 185->149 (-19.5%); C_320 283->215 (-24.0%); C_340 36->27 (-25.0%); C_410 65->61 (-6.2%); X02 143->133 (-7.0%),False
C_120,"Ear, Nose and Throat",S3H9L,2024-08,2024-09,0.0,216.0,inf,False,,,False
C_120,"Ear, Nose and Throat",Y9S1N,2025-03,2025-04,0.0,167.0,inf,False,,,False
C_110,Trauma and Orthopaedics,AAH,2024-09,2024-10,31.0,57.0,0.8387096774193549,False,C_100,C_100 41->29 (-29.3%),False
C_110,Trauma and Orthopaedics,AAH,2025-07,2025-08,22.0,35.0,0.5909090909090909,False,C_100|C_101|C_140|C_320|C_340|X06,C_100 58->43 (-25.9%); C_101 49->31 (-36.7%); C_140 33->27 (-18.2%); C_320 1->0 (-100.0%); C_340 1->0 (-100.0%); X06 14->6 (-57.1%),False
C_110,Trauma and Orthopaedics,AJX,2024-11,2024-12,8139.0,0.0,-1.0,True,,,False
C_110,Trauma and Orthopaedics,AVQ01,2025-10,2025-11,0.0,812.0,inf,True,,,False
C_110,Trauma and Orthopaedics,AVQ03,2025-09,2025-10,0.0,913.0,inf,True,,,False
C_110,Trauma and Orthopaedics,AVQ03,2025-10,2025-11,913.0,367.0,-0.5980284775465499,True,,,False
C_110,Trauma and Orthopaedics,AVQ03,2026-02,2026-03,405.0,161.0,-0.6024691358024692,False,C_100,C_100 41->50 (+22.0%),False
C_110,Trauma and Orthopaedics,AVQ03,2026-03,2026-04,161.0,546.0,2.391304347826087,True,,,False
C_110,Trauma and Orthopaedics,AWR,2025-08,2025-09,0.0,5.0,inf,False,,,False
C_110,Trauma and Orthopaedics,AWR,2025-09,2025-10,5.0,78.0,14.6,False,,,False
C_110,Trauma and Orthopaedics,AWR,2025-10,2025-11,78.0,164.0,1.1025641025641026,False,C_301,C_301 16->15 (-6.2%),False
C_110,Trauma and Orthopaedics,AXG,2024-02,2024-03,2220.0,0.0,-1.0,True,,,False
